dni_persona,telefono_fijo
70381607,18418
10997859,76166
49013561,55230
32373737,11386
16685815,59187
35146517,37441
64968341,59736
84748511,90011
16983731,48449
29773315,77010
53237823,31854
33319119,45887
17356588,24509
23718366,35754
54322409,36032
53124923,76474
86097937,12006
92453888,32603
11432109,90859
90416250,55172
26418199,80801
50905122,50295
36930689,31842
50650264,56747
31627971,30752
34242350,91478
71016687,76599
48854091,56225
32213050,17039
81283002,77335
25141587,40222
29298215,69343
92297570,78058
26068758,24800
80661288,57036
64104550,35974
16637177,25211
22500409,60400
72940699,84056
31087852,95971
28225689,38747
93110614,21749
70678553,37251
59506700,83068
17109692,12052
40577647,97410
52485607,99299
55695000,62990
82400312,39129
97863035,38031
27324344,90392
16766784,45319
57604987,63433
21129568,30047
59535355,82944
94115013,93095
12341259,66663
61919054,52608
73558808,73555
27761422,11271
86161748,31344
37502502,65265
36694863,80012
37696504,12232
52800157,31012
41648424,59299
36253139,11480
53249557,92936
48484911,85173
84728281,55466
99736186,79917
28949763,13253
82528209,83673
66309567,51832
19555728,60266
97602729,78771
89776262,52390
50308085,58630
67335505,63525
57726488,28893
23121946,46180
72016741,54938
21223365,84224
38072906,15809
80235959,45493
93986205,11065
70697840,77198
44507477,38440
62983445,27976
62906610,66593
44839473,38909
54572605,39904
91392243,17410
68997178,35855
56601041,69707
84784370,27818
65319886,81315
46497472,60084
21898322,25644
22655291,86784
88062174,61897
80495082,86986
13719871,89493
15041456,51842
54769049,35274
65319122,99251
93333571,12676
58074224,16568
91919851,10059
67695513,12051
89540459,60360
42709075,84318
47033317,96689
73845699,26751
43308508,76535
93175739,46499
48843487,62682
81723747,91592
19034323,24598
83023022,79084
46236594,37739
51210388,98439
45717659,49814
61946773,63751
21587863,90083
33612025,94441
38902648,91001
91851129,90666
45398666,81310
22540223,52781
90642164,14387
33549150,87074
13523151,26159
19630472,25640
88263834,42570
36388131,79938
62194618,87544
31860185,41405
25003414,78055
10674838,58592
74685316,47297
22439217,25131
37236261,65890
27367719,22217
88785790,13647
17797609,94043
67407044,95696
89396764,95513
47309747,17756
38980348,50352
48317477,36452
15017192,77149
87387302,84309
97364683,99737
78376046,83485
99865591,99111
25881147,80927
65106173,50831
52867416,50371
36160752,30254
55231864,60874
47565506,76510
67022214,85148
32301859,82356
88174155,98007
93812398,79644
31405317,79356
50367383,20737
84058319,76119
16217643,26543
41789928,11190
66392181,74344
55869736,19897
50892511,50916
63915695,13514
85272777,10461
88898137,42096
50875286,57944
47816104,54660
63606223,92828
46674585,79194
90309989,17213
20698312,42651
13354328,26537
57563731,58778
51645429,37432
15441367,27436
81790744,82028
86060005,19698
55322944,29878
67420919,95280
88769560,48698
62693855,88650
64872392,19507
77414591,78834
57537870,73793
10829073,42591
48029625,67527
99370724,73853
42029820,73512
41241230,27731
57217417,54906
76104454,47875
85781882,26585
10668106,41190
36590920,22864
43537206,77536
69740115,21324
97437100,29504
66048393,75727
68374292,81470
68450875,39125
31027864,92570
46817626,47943
15634507,27887
81449169,11434
37526740,17711
36476966,47362
11841515,62599
80041998,34647
68434393,89910
40943029,99046
85271014,98158
52794270,65133
67463734,77145
55281731,23867
15438758,60744
13606136,69999
94616383,45036
43236492,48791
26280559,97183
43496977,80325
84883637,77487
85116135,60019
82634570,17476
79325559,34359
90770668,68312
33414708,34045
36819070,29331
57050144,19776
54449166,19775
72465100,50961
22210707,56439
40584208,15545
99984678,82435
97760074,73626
32836268,22554
22123490,13258
81592011,70399
44182595,31318
95411654,18008
23364299,57509
35895254,10478
51884150,36043
10392721,21380
82177511,14550
14918577,37261
25202072,50920
82718550,10309
41249370,74499
89921722,55111
41805618,39607
58572156,95819
29906278,12572
11139360,11542
55192459,15777
96308338,72899
30684652,16498
64857084,24517
15712255,78578
83640633,60626
32668304,27668
61674329,59612
69707063,66281
12691168,41690
71612301,32330
94719750,56641
56698980,48566
96654171,94386
49581854,37600
31177224,87410
59909719,89560
40751492,37384
42940214,66380
25941122,14772
55969401,43140
12921194,24602
65538187,77259
15340686,84364
54297955,98790
28363568,66092
27728236,83496
59293394,64025
60243223,40162
93513161,27037
86740790,85707
18746992,34469
91153196,92010
69359428,30520
53012638,76571
11300942,50348
70220014,61517
75301496,61004
89658167,40775
69252408,32285
13185610,82248
81926000,29934
21392371,66606
51634823,95736
46997516,69428
38555154,76274
70981020,66147
41715788,85572
66886107,41483
87161850,66955
68360691,39513
36168134,69778
14465058,80978
67812971,26629
49647614,99138
16954555,94958
94959944,51807
14232384,42346
36246812,70953
55555145,20054
60844787,35188
65780440,37415
30064785,10529
15796408,13467
99492914,25410
38416436,36357
76717715,53214
30134605,85426
97087407,76027
63050442,16721
61286208,50207
79481913,31783
51521496,88198
55927900,65123
42201544,95522
90401059,85554
13452831,18750
35174565,43033
49930301,22217
98521612,22728
84322391,69924
59610010,26139
99300672,57174
19265109,42561
36074627,88222
16902557,50548
75271975,80852
89732237,39150
92197742,50968
53527920,78618
33411079,57407
21051257,28497
44937045,20396
70039555,99864
58517911,23758
85359589,34040
88832455,13215
15749151,54834
63348659,36454
50210276,32545
83683974,86484
95314882,94879
27399002,27636
82544750,28795
97280287,66895
41069081,77737
38773685,96366
59963639,15038
11961515,94393
11722761,44274
65655402,11236
26463593,60706
95072746,60627
55925827,36851
20992607,82740
11139610,90627
95701153,94159
19084776,99622
78256006,47964
80989599,44050
72655041,50874
97153998,22737
69028296,25873
56021914,65277
52533813,10367
68728009,71048
35195069,40788
96596556,43364
54149543,58664
57975619,91099
34325095,86806
33336431,36283
75917361,63846
58666435,34719
26243144,66302
31174842,20847
48858105,20654
32074222,93853
40429167,16343
65742124,78431
65233107,96035
70950834,23348
71669953,77265
84856709,92939
97847846,62271
40502714,54954
85606915,87999
50594447,77007
73853959,54823
57033293,67529
61181864,64026
20327316,63898
58790382,83982
47663483,34424
81879564,27347
52790778,10840
16109548,50805
80013215,95076
47331231,58994
10872397,80010
80583875,13580
55214877,29851
46771225,65196
47212893,26979
79548385,99488
91462526,16175
17153650,74941
53004099,31252
46621548,84685
91797822,74264
59910006,87504
66879895,66244
37433354,97190
95644135,33331
53091026,68753
10229377,79143
42406985,54316
91295900,40540
27636613,66309
72718635,62418
59113981,62037
27436176,26448
27455158,75048
92582450,81001
53543388,60813
34801970,19424
76387861,64784
55968533,75973
61966831,99078
99799990,58084
87936322,53272
45208159,48687
11415321,71787
77226237,16957
55027182,96798
71835179,81073
20316905,29957
78035481,32112
45887866,12452
96393900,92280
60835893,76421
51070151,20821
75781986,60805
32292193,62712
55804514,95989
42862828,71705
81432535,33853
16898644,83824
63491485,36818
75960892,51874
24546345,15590
82408071,83751
73822967,91370
23301587,61733
29540852,31261
28114673,54486
15357591,84079
32643859,23030
47794889,33265
83213495,30433
10004041,77492
22457131,80444
18374454,79438
51294382,36429
34890660,99320
80484139,98423
83420688,44199
24577702,73443
47225933,70268
91548505,98917
34119660,44658
99714898,35600
58665234,43564
87129639,32371
82773422,19145
83594312,19392
65657619,58244
46933906,10402
62832570,69366
90638907,74578
70551255,67146
90526684,92282
87962054,13003
44243357,19069
44705275,52425
30563812,87516
50225257,98486
90216419,45062
51576833,58353
42030699,22150
82278496,45894
24057779,24454
27409759,11169
73469381,73954
57122801,72214
11418793,85937
76389868,91630
34270877,27843
50309213,78561
68421195,48049
75682537,75485
20055403,69682
68427303,76103
61806330,84666
13675711,79940
43557732,51745
70452821,40719
71823729,46669
86184949,10836
72298746,98897
41878239,16583
87653017,96726
19375774,70273
25782036,26825
19776444,74817
94264525,97538
91399329,71146
95081713,45077
70950158,75903
67871984,32301
25881516,82678
29985848,46281
67822018,64441
62751552,41618
76460722,14566
42213471,50648
94069574,56421
57029552,97438
39117596,58113
23725586,62922
90562621,99105
84888369,42834
59986692,46562
42609592,42392
88842567,50366
76875478,49357
55461416,52566
66196820,78563
56082917,32438
67527424,65152
15306243,57019
99255789,93278
28310953,52731
26006461,73183
92165774,85958
32496572,91289
85321389,30715
27472425,10644
10928909,75272
58933750,52573
70001146,37008
42057636,61009
10350360,52060
73906459,56229
27816985,18536
17355500,36840
10734338,48635
71536521,54621
44302488,19745
45061306,80849
51740903,30571
19583347,24172
28775918,36537
13826539,23926
15373985,60125
10272882,14148
64339781,24874
87312568,72550
36654814,52250
47657722,90449
13599813,29742
88726516,91012
52360356,26717
36563011,79853
33061832,28020
72841815,69350
93895213,39269
94500892,82464
47552527,92802
26421723,43812
40693983,54295
14930042,32594
10946736,47462
63670224,31767
69163300,20603
64515750,46535
96824975,93804
31203512,11749
17716093,52819
23258856,39234
51839700,33141
33669441,93678
17195083,92536
94828510,11824
52111177,28077
22276518,61770
57639511,33593
38027757,44114
11138249,43189
97517345,83377
80954368,67347
88209773,45563
75233093,50268
91847944,44629
40333828,57672
63325352,16687
46083336,93650
61545758,84716
89427947,45912
76054270,28942
76151230,88965
96920055,16877
15555402,17987
72501115,49456
82320306,41889
33864929,97990
94638461,98402
59706035,36774
30282015,23748
69463256,83177
62663079,82227
12148278,80848
33753246,73539
72746690,29106
98965588,31281
22941052,67421
73262490,58226
70592913,78846
31965310,81260
25681268,94338
92850955,16723
12888065,67175
72799755,76111
56948253,22876
33518603,71468
45718662,14679
41223702,81078
61033658,26161
30443331,66160
19708955,39431
42954835,32661
69009251,32870
69709745,88726
60173647,80220
22810412,38111
66249804,11596
53325589,14300
43803173,64942
41035383,29116
61622404,67690
96770420,20772
42967504,87715
45791032,39020
21796675,25854
44652801,80631
13963528,51776
17332097,74239
14252393,14634
70405209,20566
95122792,20786
15582435,45625
86329400,76577
89647149,39728
82860741,38196
97792417,81404
89317346,58759
37215911,12617
76086267,59236
78317632,11637
79641939,55814
34495435,40003
34524067,64785
99263944,56556
44583112,47510
67136723,31717
39010753,68199
96705296,49035
79452214,42914
97676116,41394
89921883,54950
53758607,79998
91141681,68171
68926207,60204
87346605,79714
50991955,32360
66792353,72440
63173782,13690
54879453,72129
28149756,14602
97407912,18917
11477251,99354
96176602,10807
69139241,63614
34266449,71417
95104712,93308
29274416,26745
11368739,15546
10410827,22736
37055411,51887
14343200,42634
78443111,66603
99523350,89768
79080775,63834
82029547,36266
59851263,99530
93862740,29157
74671338,50479
40535641,20400
97919125,33838
13032140,32304
72941957,62146
29797903,43598
99533222,60161
32869119,70587
54916062,94216
55733513,36279
75721957,81375
71643816,35472
75338354,89456
39191723,91819
57041205,89735
20557639,98374
63119607,37906
46416983,83067
26706672,28398
25367324,15151
66158491,72347
29065224,54697
75885410,98639
84673159,12577
51049759,11400
37833873,43545
72958542,64222
38816391,32317
52450295,10595
91635612,27884
97658988,23614
80108446,65408
70871422,77829
93187831,53343
75557931,91696
86087568,65350
54051684,84821
97103356,75766
80920350,11344
14006475,59456
77066283,15782
48727470,20489
32294983,78915
57508368,19074
79094484,65236
44228028,40401
11713944,46082
54406919,89562
55810634,78909
52293760,19572
86218413,34619
93995653,90585
11109221,50162
91211371,17719
96624814,99598
93321378,79185
57764319,59098
51464080,57889
16123652,92383
67060487,28685
16183857,21478
76786522,29106
73862192,73737
76424706,15075
82861093,71731
54405649,78558
46336781,80261
22856796,61315
46622488,36963
87726210,15021
94294688,19865
84284391,98243
72569381,79961
73908936,42532
50866660,83428
44145160,93033
98468666,77645
32857512,40807
66807710,96233
99553096,61847
21278388,45327
66545496,91841
41339568,96977
99234121,27774
56587840,60288
28273034,77904
89320091,49450
60800008,37549
99559085,81381
35953524,42892
52915206,33865
96137288,61210
25533188,95783
87963889,65917
25778384,81769
80400897,46063
25275798,91020
53491845,55253
98752166,44364
75793619,75216
32333724,34587
84507581,37753
91878424,59676
86571971,38389
76056259,64196
66453470,10419
84138373,64510
55463384,41521
61406705,60615
13241776,46535
17161244,43796
54460148,18366
42927736,91656
23561321,61190
39100847,37891
83011512,25526
24403312,97964
41768627,43418
13233388,53617
59304231,27527
12665060,40024
48704699,62356
31231051,93482
23048387,14515
87775257,65365
53174284,67606
78343067,98777
83860444,30076
10971754,95846
64940854,85865
46084274,47271
35294510,76577
12311023,54083
40614040,53049
43974922,51643
65780959,30791
33642387,81283
90950839,29809
95824304,15526
30343279,50110
68634107,95355
79505916,96281
53809866,31332
22921188,78798
18725545,12496
14554598,72827
18072904,90043
55128147,39674
20537634,20246
50606743,70300
72213737,75461
22910920,30931
33067005,28075
69493465,30733
52994566,52045
26396419,83323
92495824,33704
89415886,94466
52816115,47271
79795304,36401
24983263,70690
80839760,27466
93001377,77877
23320890,38489
22332760,13495
88216335,47096
35994840,90881
40536697,33583
92118572,77518
45277542,90368
72586415,52545
83259066,35294
71804175,48091
75378173,70641
89991857,75136
61248199,83378
70568291,53840
29841821,57588
88817396,49450
84568568,41891
90065733,38180
45285933,93521
17487369,44853
98712602,10639
82087253,46704
58383853,55021
92396771,91604
40906991,27097
39998821,92510
55054180,31980
12878497,55519
95472423,86030
16970254,84953
54357015,90916
21824284,99511
43616561,30780
35407602,59384
86253425,25024
52527978,43336
50410949,37718
35432164,47153
69897446,94399
12210087,45761
95517103,86763
55314857,67035
70745527,74638
55538863,82161
92231973,34249
94736044,40298
51048916,10335
42761826,66483
18098122,71651
51557984,44474
53444646,66791
41955744,94430
89584074,89401
76166349,76347
16146455,53264
63976609,42865
62857772,89240
99140116,10015
47634991,88629
37732420,90616
67798201,59252
36060012,73449
47986933,88613
95517581,38149
44093805,62791
93740752,62773
16076411,66358
96528212,87570
53660759,78940
95026304,73190
57076345,80017
50842307,51123
12776853,12284
12026294,84326
38200908,88042
80435951,13997
72265520,85081
54822645,41883
62493651,75311
15571215,14613
10543817,48417
84859385,90771
84569686,39872
44789820,75625
81280011,21965
44618029,61069
71071431,11190
87158097,85452
45094371,68257
19745842,40623
92083325,52917
83747610,96397
65833068,49601
37811632,54122
35708694,13101
75618132,58712
75754818,23577
91937855,83729
32850630,91943
92840723,69467
58384570,23908
79019106,79858
30118018,57642
29064909,41719
50739877,18697
98493742,29105
89900378,85774
18062832,11366
83138913,46097
39302729,80787
56859768,20022
94224025,79521
25256786,65565
34898733,54730
55410961,62151
68687003,77848
47871825,76621
80514641,68320
13843674,95516
21252092,41886
66620230,89956
27954576,40068
59677128,32345
76544785,93258
99423968,45233
40672784,35961
69882085,65235
81339687,37139
79284653,56022
24555498,37548
14243242,94892
84391494,71517
31370723,98278
39494815,68378
31616685,21209
47344116,57199
30348745,18353
10396770,65308
10985956,16173
86808232,66601
98410011,16146
85179891,17938
92123250,36166
14215350,62306
64227368,83373
43674799,73001
31743560,76312
80316484,46181
50475880,71970
51866174,47224
44165680,41259
12721393,63613
18262045,91822
12325152,75643
54232788,62497
62371086,84241
21067825,88532
16082284,31396
93088529,26093
63748566,89828
77159970,95137
37196831,76801
79839586,55511
12961190,86754
31240591,26804
67599940,28461
19151600,70184
83995243,42595
51116115,23500
73698612,41728
95258899,47591
60874587,38000
34014837,77525
99211675,47307
59227818,65449
76879462,73929
14193071,87068
59269708,69282
70772962,89669
52010680,70440
87176205,83820
96509232,29963
36605763,73693
96801528,27877
96319322,27216
16399641,39977
96256194,62734
98759884,86990
73495789,14450
47177495,51171
28310377,14979
25048488,26178
77524655,43199
43484211,86013
44657249,25661
82168865,49744
68043192,60556
92080142,39107
53565741,17199
14658426,26570
22975862,55698
27457842,84064
37722323,36268
47750886,93059
50615772,79092
88008089,90605
23938831,24026
56743757,38926
45585354,93662
39523815,25800
14456586,81096
87986588,96459
62319000,80408
35254072,39253
77400882,83808
82895020,62119
63138098,13279
13381608,64750
93078083,70572
44325086,55082
77613532,50534
20070760,50727
75260038,75744
14207410,46775
47199325,24284
44932853,50651
15161277,55277
82041309,67924
83343198,82206
86141307,47162
94423338,13596
17543159,57261
64071680,36296
75298344,59696
22125675,85397
38214046,22494
38516895,28807
79750020,49717
79361307,11302
95550177,32491
97770871,88765
48706348,38270
69976540,20341
94393575,89224
80901158,19226
68391558,15460
74805398,18268
36935719,18662
33133495,24680
86985685,69277
13264012,16086
88639990,10661
48619151,44180
60032034,61419
53690840,74436
74181963,92543
37408661,14445
22384616,84554
32384770,60341
49202047,85846
26550137,10206
65374854,62405
10509663,14217
79585576,66828
24839244,78368
84812454,72101
10450815,39586
48376969,47760
19866611,65239
59222475,44688
70569631,28618
82912419,50739
87936862,36926
69319698,90769
11005120,21034
20114110,53108
19063853,45052
17375909,71763
30478125,30657
95870078,41967
97084449,18359
71360389,73053
40750232,67470
71439764,17075
70638375,17598
62929377,89006
90312836,11203
30540983,35560
29719421,71214
18577002,98958
53383883,37196
95364573,15560
43688166,55727
48604358,21926
16874656,82605
95665722,79258
77275685,79829
48689469,80062
61862140,27734
80776529,86596
12497564,50678
31571772,93477
35840000,25789
10921501,67190
94004214,34136
17882249,94956
30863527,22869
31588464,74866
29949239,75401
37580653,67901
43438797,44549
93466918,52800
89547200,71013
44670602,24594
63115592,53923
15875733,10049
93964361,60545
20686450,67641
81171460,96559
39488786,12101
65609430,43774
50323889,67009
80656411,94898
88043989,99417
86660469,27886
48824963,23467
97276651,87000
24698661,29225
92514236,33736
65409417,36076
24959382,88185
12393021,31228
17140943,59530
52393950,12739
95002523,76245
38400897,16419
81802649,18282
77229797,95995
60272316,49024
13473104,64078
23205392,13787
71207012,53654
81924965,41651
58224599,41495
87146125,43152
54595988,35500
77783834,27080
78879763,65304
38123108,48664
67830203,25157
59340470,88011
24893116,76058
27210094,20509
52798619,11659
72467207,40786
45866038,36492
12125569,34561
51407214,50646
83038892,20295
55366732,79146
41701040,66809
82355741,15455
75421586,80641
79193850,96092
57863273,99598
85248345,65521
49267970,47141
29671225,97364
28059271,90930
54399078,90389
29707089,59157
60558606,57353
54581145,62262
26852678,85597
10512269,45618
81957069,75765
65130830,21093
85280124,58318
64689872,28856
89972789,63472
19709984,83932
20826299,76012
22287850,51937
53418596,89384
72051235,86343
19767543,13635
28315062,74989
42070739,85794
12593590,26929
54507940,88149
17122890,60522
77068874,34414
57165794,26854
86396241,66717
87244080,35748
87967541,50867
97932233,89895
68099677,87333
63237498,78457
12892649,26267
25163224,21506
48489223,71947
95002801,67128
15570177,64942
35994644,39415
97606344,24896
87117200,84489
18716544,89530
40241219,66971
70730109,70870
62412216,85456
79272448,67876
56954421,46101
40674496,90806
53138233,20331
58991626,23568
34853511,73153
58507277,76035
10283046,76328
66485333,31700
83609476,50744
40029126,99572
99417572,53276
74275117,47765
36806972,28347
20915121,91165
13510796,51450
85163700,65404
38373660,76703
97963878,40732
21530997,37551
96860973,98840
33669313,98923
47200379,65407
41034578,69516
23833669,25049
90614040,62694
95218153,34735
35900141,43324
37603624,10147
82760225,45624
24814324,51946
28351318,36599
21190468,71089
20097687,90720
74325889,99610
97326895,58086
92114747,95526
81358484,26508
71970412,22572
67597848,62048
23632202,15273
19750134,86836
65383515,92715
90151174,48359
22768145,97538
50254562,94914
18434478,12624
35538524,23254
71777859,59134
81914287,30075
49180338,67669
19187806,12958
62519737,10701
76111750,85351
60503104,22189
80066593,39091
57678251,35059
39733926,90529
14712962,91599
42095560,77339
40381744,33916
87902138,23931
17947000,28875
27415252,33946
65859576,52907
10694197,39559
28211516,43134
82156180,82228
14849436,16823
89677867,76754
76454706,85534
72541510,10253
42606583,96215
66550812,21634
81858813,68248
43034527,10403
36701200,28343
45487321,89565
67364070,55141
33022299,66254
14149769,94567
13646354,21447
10829366,53946
85810765,76301
53731518,20040
89567383,80895
81302501,65418
49109566,23852
97118411,54603
40422672,60465
59513972,50058
86262119,85677
49487660,67047
35590429,78750
59221592,28525
14247971,61332
44389655,23931
80808638,86286
77333699,65281
41872835,49707
60526835,82987
80997283,95190
46804342,85274
46348355,92960
79632200,35822
58396367,42041
94244313,11890
96734486,61199
35024099,38911
75961469,76850
74172661,69677
41686633,74214
10187185,51781
11571786,92701
65786911,67664
95168388,95013
43793200,81997
52312005,89944
41273045,48125
62152604,86320
22219698,70258
68826563,66416
58420506,18185
86638534,49160
43454476,87293
88868285,58726
80625069,41096
74437331,32691
54995226,99442
75226270,56433
72248998,40918
20141867,45557
95703528,16486
62184042,32799
19836490,74447
29747041,59043
31549060,87270
66888749,45445
74387829,48505
70670660,83165
64660325,80944
63557006,56805
23103564,96718
79217669,59068
67410392,16528
33979569,26010
96353526,88710
84891347,51129
81482060,99413
59374472,99340
86098392,74345
32686566,90756
20553759,86853
43243768,91631
66385777,31660
34107334,70878
65434838,24355
96384151,70618
61308367,61962
74414497,92246
42581797,62734
35946618,59074
23417388,34223
24067090,48662
75903892,24153
33283947,83806
73192363,79997
17074724,81785
19242690,32290
14451331,15806
24991908,60668
32084209,48896
46396753,48264
22234073,99267
33448640,52057
52566740,41035
15772192,94958
56772274,45342
90473951,11023
72332104,93130
87002508,28599
63251286,45423
34814157,72175
14138867,45677
66862101,28731
23218293,86963
27813140,18708
68967626,66564
21789521,33462
69021538,95841
99741481,24996
47688104,29733
24880430,99570
97975167,68381
61798590,84047
10420258,73289
21233938,68160
91341058,39991
92373565,28797
22801189,41837
30374979,91660
14501020,15752
93304707,40940
42164249,69646
45040233,25820
78292779,12629
81162750,93784
85967352,50545
58455261,46914
77932844,62076
57289162,35200
87877458,95926
84049506,50821
42642391,69882
16861308,32170
68197905,81239
86905964,44480
18450429,90492
49546763,96450
24168113,29032
10141476,12593
52733735,95120
56455991,54127
50753692,11913
62215326,74590
92656843,34187
41514266,49229
31774228,22379
64480387,88864
34381313,94031
97607508,91989
35005008,92770
40806295,70966
57728826,36183
42588985,74459
88073271,58838
61576343,76609
25016676,39242
14033409,29067
97257841,78027
60097140,56646
83341196,29408
78942299,69508
95185377,38776
71223606,92849
48129121,16885
56474504,54640
34271433,58963
14768012,13604
19792208,46040
64306913,90829
43537339,55428
51273969,30622
35683704,31657
61665006,47518
39065464,24170
34638701,32748
49731000,52710
25889307,55763
26934950,11185
69163683,88196
55347708,34618
81931532,66019
22381648,57852
99295105,48030
79406582,47400
82845195,63747
13231737,15245
98835994,14140
56940947,47117
67791280,17583
43209176,65470
71278205,40640
24067326,24824
33188040,95056
70733649,55812
80168345,89129
32138956,77900
81749011,88415
20173941,75636
62003074,28032
98310983,78528
94393700,20946
57721676,18395
70107473,54253
23959197,56572
80644489,81781
79199829,32983
83269200,82425
28005706,38770
67935223,12686
24105911,84377
56621402,75654
44680042,19254
90960396,10760
54118700,66876
83960617,91128
35808342,57800
82968185,52332
81195706,69249
82459661,86600
50264374,23332
33444230,22148
79728705,38136
96334085,95965
97642295,36577
90406586,57927
73820170,63551
83449342,49647
73022269,73541
93622713,11148
56902055,98368
33670726,69855
49585594,95070
42542444,23594
87089007,89107
55591449,42010
19737446,25714
28929632,26705
55887417,96854
34940072,80786
36314054,14737
52545095,85778
58483146,95295
59033643,12714
49653292,96992
74568627,80957
17987082,38424
64059077,28485
65755987,71873
41927621,19337
93976395,27843
75551838,65925
31961726,62501
20310015,62636
76355388,23947
87832229,31165
45346043,10129
85576505,56433
51823356,41204
46285993,91409
18329935,97782
36878760,21871
40735531,99997
92463907,44572
33657794,68730
72359286,47617
38676535,56452
36600113,89893
13731606,91243
27520709,38374
91866982,96073
85349200,22581
90470676,87078
85339195,20064
82295588,10922
54645630,47901
45952276,99972
84159990,29249
25887243,70772
56742720,89316
32672060,91406
23699066,56744
14303203,36251
71357559,26886
77635986,53142
75557651,84963
54763593,98754
17218149,58928
72887747,48522
91009811,27700
11275083,37921
76490168,24487
73765890,33561
42367233,93091
94175157,27423
25524192,66409
40568320,10248
19680735,13262
70470324,43705
64104820,52543
67082466,38842
93801516,23888
17246961,70312
73702568,84876
87063263,94444
13048481,43618
17829177,69877
17501735,76113
89054224,66312
65955858,85641
49237564,64259
80218897,22528
48440658,81015
20897116,88033
41907751,18788
21754227,31073
81449166,46134
26058882,37824
73795779,23171
16021908,15714
23018179,95264
49451677,55793
84996394,51432
15663513,66156
23140902,55364
68769859,24524
23601577,88723
92786694,60394
84123190,76244
82008677,78418
56186538,52061
24009721,94819
25954029,61854
67987293,81220
82756252,17301
86155093,91641
74330510,43789
27652534,46679
92720496,85845
45976280,55759
28545600,47025
37507032,22428
45670119,86929
75517151,19154
45211070,78710
52079942,81194
76693603,26495
45129657,18052
43093688,61780
50321558,83730
25598396,54635
18696854,40074
46101064,97309
73276453,42400
49049478,32392
82860973,39033
96414313,59846
65717358,17741
19980758,57882
91492682,67374
67026360,13598
54027418,44979
89098247,45016
94169925,91680
79205588,83404
30223162,37836
16502142,45302
46643837,60832
44720054,21651
82276117,37927
36810618,62165
54815609,62570
87362247,44774
63749752,76752
75223974,68798
54097341,39937
43870891,68799
30879527,40070
43711699,49034
84965696,60080
29154724,70675
47246686,67844
47649099,86270
47966466,68644
63687414,96609
13480755,25381
13917854,87941
61571113,69824
25298889,17736
80594776,69613
96296744,27454
78662008,41225
40965880,78988
30644394,61872
11822748,19676
72148852,11630
72643541,84827
24203504,50408
61279389,42739
97491490,51597
17035081,68501
90398846,52518
70271929,99218
16503287,85230
81400646,18991
25960365,29869
91206466,71038
67047033,95986
87159374,58423
91674352,68179
19773597,38046
64476563,38356
76535391,53424
43409393,22888
59522387,85860
41394527,83865
14786423,76477
56379287,57187
86317954,34726
25228761,13969
68888394,66875
36266290,70042
10594565,80216
86019589,13752
37557975,35384
87326569,58547
19615038,53100
94868553,25369
90751069,26353
19567932,91333
68226243,84498
52489381,63926
95014448,56164
79691268,47388
97946092,90780
34954548,52744
58859968,92986
73642805,12891
55230653,79329
24938684,13502
77312754,33900
26173938,92718
45460725,73272
25417458,92638
67480793,68294
59590746,31658
49226293,74985
54361932,31234
98305876,13816
40271554,81741
34978532,11872
69714502,27642
19409866,20383
59405896,59126
21576630,16875
47927585,81069
89172635,28890
34783939,74304
88506029,82213
64351564,19556
72905086,88178
38990152,45022
56857686,65133
99939916,21098
15942742,30626
88881941,13275
37349354,68581
31233061,61714
17908933,28916
94347763,42739
31293600,57986
41867802,50602
68108051,31926
38365918,17861
81289868,99579
75631291,55853
38231624,27621
98319709,21926
66358689,28018
68853921,82839
45357024,84043
86505652,63225
49329713,74202
32747859,17760
32707651,14622
60005682,30635
11150000,43430
94392895,92038
98572886,44326
47892237,17502
60357396,11447
57908235,13355
17885082,60385
58104726,43993
64480744,64378
32081058,87037
70106482,98041
19550601,36295
75007341,86419
29814831,51119
33668861,21562
80672389,53801
72846818,59448
58666072,45597
18531907,87042
53061367,90874
30810499,54730
40914655,90866
95832524,95488
81030307,96099
53587350,44833
21566724,20957
11071690,64689
36676841,65987
60435270,84338
49812469,86064
79053116,17571
77236349,70201
55544207,94336
60555176,87929
68126731,40017
74365300,30943
61992041,91327
53134830,47342
16434272,30095
51764366,15846
72733870,43258
40821498,43683
68574950,38872
20322783,53197
86253314,93768
21765048,49134
43104224,22716
26293278,92995
14953783,76400
33074116,11724
14112355,51263
31244217,36458
97784547,98852
66509052,32026
56145716,66769
81337455,41800
11728802,10692
77886713,17945
64185093,27166
28469622,83371
55474454,90627
90729049,67268
45916225,71327
80248183,26439
29576101,13571
61431401,29750
76163381,47859
52192029,43734
71433799,44674
65374447,58506
16884969,15057
83961509,40360
80815758,99709
49595633,86405
32277153,95149
21827114,35081
45578145,90323
34477040,41232
42060646,96018
94763222,19510
32713407,32196
81535878,73077
78401279,53208
80273411,50728
49394873,50284
71198941,20683
63811627,22787
52976893,12545
79829916,25707
68979350,56134
77969101,55537
79516158,25497
35872797,63361
45879206,52172
24294052,15646
84137870,25605
95339616,12591
10863460,75040
56755594,58586
43298072,61007
30304456,76170
39717522,18312
53455402,54589
82957538,48927
28633758,85604
90279264,16131
37891692,59575
11835298,77698
10121284,20781
89670753,34215
58123046,96650
11202300,11616
20414976,55015
24442146,39888
57993484,33623
16469231,28495
96068398,45696
19582050,70643
42115554,28998
20375087,17988
72729250,89333
34421536,24805
55697892,13779
94377340,25651
71178841,42151
20534446,16036
