dni_propietario,id_mascota
42828357,2140
69095543,2141
13840985,2142
31363166,2143
97882790,2144
54142810,2145
92665366,2146
81811867,2147
98250182,2148
28464944,2149
72209536,2150
81838386,2151
58829966,2152
99657217,2153
99869045,2154
94075649,2155
78269348,2156
24000564,2157
99190903,2158
46175493,2159
74485804,2160
88915064,2161
62923173,2162
29166217,2163
29589125,2164
31085666,2165
31242957,2166
44030574,2167
52982851,2168
23887357,2169
77064966,2170
33708062,2171
31813441,2172
86924530,2173
38098497,2174
11099687,2175
37438624,2176
36046049,2177
29600962,2178
29383244,2179
51993270,2180
49734549,2181
84055915,2182
20365509,2183
55315976,2184
49067097,2185
57852854,2186
90881371,2187
73659376,2188
47772396,2189
98556176,2190
86184555,2191
30866565,2192
14041292,2193
46168931,2194
25849532,2195
22359752,2196
79625844,2197
31385622,2198
51527624,2199
38043068,2200
89692220,2201
88815341,2202
62157995,2203
10653742,2204
62146134,2205
60678708,2206
72042829,2207
97132690,2208
46617668,2209
37912105,2210
87981488,2211
12412365,2212
88928375,2213
59072449,2214
17028175,2215
69986275,2216
90267253,2217
63991627,2218
29841680,2219
41473102,2220
10801403,2221
82166217,2222
59105774,2223
29954526,2224
78923006,2225
64492520,2226
98546092,2227
42382971,2228
39174284,2229
13781911,2230
84022274,2231
16518935,2232
83879180,2233
17157282,2234
87204322,2235
63371061,2236
34383446,2237
91852019,2238
81431378,2239
79139861,2240
84173050,2241
18305808,2242
20008928,2243
95123105,2244
18017941,2245
64718043,2246
38346669,2247
23054055,2248
88815322,2249
31166070,2250
20674334,2251
27397268,2252
33508334,2253
76068163,2254
43734759,2255
74060007,2256
66162349,2257
75734118,2258
48842346,2259
22370999,2260
37760500,2261
73136663,2262
67902775,2263
47435959,2264
93666944,2265
54418993,2266
12488165,2267
16352794,2268
50683222,2269
65781782,2270
86803467,2271
45350878,2272
45808027,2273
80030466,2274
39166135,2275
90830837,2276
94299756,2277
91485019,2278
21622805,2279
64913341,2280
91283647,2281
94871185,2282
46516946,2283
96947332,2284
74223916,2285
37855539,2286
89823165,2287
42168427,2288
97263495,2289
14113671,2290
96254295,2291
91783181,2292
87259878,2293
97780273,2294
10166459,2295
68858172,2296
93636930,2297
82903298,2298
59987052,2299
13875426,2300
86908998,2301
74055349,2302
59364723,2303
12484334,2304
78108434,2305
80476206,2306
60822769,2307
33655895,2308
42310662,2309
55086702,2310
56052470,2311
86720817,2312
81053188,2313
15088076,2314
27915964,2315
81037191,2316
56833127,2317
62220633,2318
58238850,2319
29163698,2320
98919310,2321
36127253,2322
17367779,2323
95419755,2324
48769599,2325
14387133,2326
32380309,2327
81067532,2328
25996589,2329
48388518,2330
77247942,2331
77616857,2332
56926101,2333
63585117,2334
92187527,2335
30886407,2336
28040885,2337
37834371,2338
70074224,2339
98921915,2340
75741227,2341
87879521,2342
91208251,2343
97619179,2344
69442354,2345
67421202,2346
77769452,2347
30544706,2348
36976750,2349
49149763,2350
82527518,2351
40839826,2352
36997708,2353
75766008,2354
35222186,2355
43920746,2356
93932871,2357
81582698,2358
92624721,2359
32034305,2360
55342540,2361
35746795,2362
11968518,2363
27507623,2364
50838170,2365
55225747,2366
44421701,2367
94123592,2368
75141353,2369
40943239,2370
30068359,2371
82012265,2372
50741022,2373
56553620,2374
76246636,2375
13338915,2376
92022505,2377
97449177,2378
36839683,2379
83442198,2380
92708426,2381
53851929,2382
72569157,2383
51287222,2384
13612653,2385
68071356,2386
30009239,2387
94466051,2388
20212128,2389
21710509,2390
24200025,2391
31779926,2392
11168926,2393
70181337,2394
43058008,2395
73897327,2396
73400157,2397
68721153,2398
37951679,2399
42019143,2400
49892237,2401
13460355,2402
45517487,2403
16459121,2404
60270210,2405
17715098,2406
38007068,2407
30410222,2408
54569999,2409
38295660,2410
64314261,2411
68513316,2412
54916743,2413
25783877,2414
92049215,2415
36853542,2416
87943988,2417
56552503,2418
20993426,2419
95596192,2420
85648436,2421
68941958,2422
89778972,2423
66964229,2424
20510695,2425
54356011,2426
54661713,2427
12670421,2428
20354982,2429
80262001,2430
93770802,2431
64338437,2432
29768452,2433
63220169,2434
59180170,2435
30514446,2436
87726875,2437
49768128,2438
33576400,2439
25728541,2440
25716706,2441
71614774,2442
69993253,2443
46762138,2444
31264749,2445
27826102,2446
78525093,2447
90980628,2448
82798081,2449
50775767,2450
84965304,2451
99485337,2452
80501052,2453
69864610,2454
52740338,2455
40301980,2456
52010288,2457
11558844,2458
28816873,2459
92669003,2460
65317480,2461
87821112,2462
35192532,2463
74536216,2464
14311791,2465
57603682,2466
83383198,2467
74489265,2468
27717527,2469
85583409,2470
97158005,2471
45321712,2472
93062935,2473
74112442,2474
30828833,2475
77515084,2476
29187807,2477
35768094,2478
39997195,2479
85549180,2480
90607725,2481
41947089,2482
86893151,2483
77367992,2484
26195874,2485
88277029,2486
67430609,2487
80146936,2488
51241889,2489
16440051,2490
38715011,2491
76555297,2492
24628681,2493
94796182,2494
69573951,2495
82881302,2496
93321199,2497
29590209,2498
65343902,2499
52250136,2500
46228384,2501
92666893,2502
11362875,2503
97249769,2504
58888482,2505
56312557,2506
61445419,2507
13659058,2508
34913105,2509
43953751,2510
14900268,2511
11353836,2512
26976434,2513
33650988,2514
55561480,2515
61599245,2516
79436862,2517
13401212,2518
65319925,2519
81588874,2520
59625815,2521
57416264,2522
52678936,2523
20980898,2524
87913710,2525
70438901,2526
15611270,2527
99026027,2528
94717522,2529
28871997,2530
50465045,2531
33736902,2532
68099034,2533
99671163,2534
45240273,2535
10768879,2536
22208702,2537
68252554,2538
10230698,2539
49839523,2540
42702217,2541
67128133,2542
27735086,2543
17517774,2544
43385541,2545
14529149,2546
52719644,2547
89807591,2548
50734533,2549
44542669,2550
23832363,2551
82713276,2552
55565776,2553
36672946,2554
71785106,2555
75047358,2556
95482694,2557
79021141,2558
42045404,2559
99079254,2560
77217855,2561
21695831,2562
74013877,2563
14103132,2564
97998426,2565
18338713,2566
93845792,2567
47403115,2568
92592250,2569
51322100,2570
23894075,2571
59772566,2572
86584956,2573
62886009,2574
61638591,2575
77349495,2576
13328161,2577
16153766,2578
85120431,2579
41706752,2580
14937991,2581
24765192,2582
69660634,2583
29477626,2584
70318840,2585
90955287,2586
46267814,2587
54211525,2588
70642093,2589
66141452,2590
19653207,2591
85326742,2592
40478342,2593
64049323,2594
93115602,2595
11698036,2596
65523235,2597
96213614,2598
97655790,2599
90690481,2600
72279752,2601
84155757,2602
17585906,2603
64620511,2604
10432161,2605
36636636,2606
16749643,2607
79383589,2608
89089067,2609
57010240,2610
33667144,2611
38924687,2612
74308503,2613
88011045,2614
31345183,2615
20103634,2616
27514912,2617
87488189,2618
28290802,2619
68391578,2620
43515599,2621
84542175,2622
70001651,2623
61357896,2624
80077942,2625
28022876,2626
38115880,2627
61868427,2628
46836006,2629
34958128,2630
51102819,2631
24947061,2632
14321288,2633
11341047,2634
88457266,2635
97904325,2636
95722161,2637
36936468,2638
68370657,2639
35921531,2640
20101380,2641
17036165,2642
30645872,2643
64395167,2644
92251291,2645
76303588,2646
15643552,2647
40357197,2648
35039004,2649
69701587,2650
11167129,2651
44323956,2652
87710635,2653
91174754,2654
24544806,2655
21899827,2656
96930277,2657
62062334,2658
54919828,2659
58055885,2660
65897747,2661
60166292,2662
99454114,2663
31502201,2664
61420076,2665
93850848,2666
75007525,2667
12080574,2668
12764667,2669
52072511,2670
86275352,2671
44692268,2672
10816274,2673
20700832,2674
24294890,2675
43938474,2676
69936626,2677
16466362,2678
35244623,2679
32491258,2680
94163645,2681
28621957,2682
66236775,2683
39184879,2684
58238436,2685
94660394,2686
19398003,2687
80984164,2688
68189063,2689
53720769,2690
40900643,2691
92876130,2692
37765176,2693
61875853,2694
11267654,2695
16740660,2696
92668088,2697
88527232,2698
81949021,2699
55876299,2700
84783753,2701
97759557,2702
40459418,2703
43827248,2704
79379318,2705
79641363,2706
48354263,2707
23899464,2708
64109295,2709
13246021,2710
15050518,2711
44558055,2712
38675580,2713
71394940,2714
76114567,2715
36698899,2716
24334130,2717
34618162,2718
61884391,2719
96066639,2720
24751952,2721
94813207,2722
73106875,2723
65591060,2724
78067586,2725
37539402,2726
18966106,2727
57476492,2728
83310052,2729
69121952,2730
50092933,2731
22680217,2732
38109002,2733
65053087,2734
89754155,2735
57790721,2736
68049423,2737
32171655,2738
65276417,2739
78365513,2740
35416399,2741
15642363,2742
93187608,2743
83398979,2744
53436534,2745
35957865,2746
61039715,2747
61891034,2748
92084745,2749
42074099,2750
55054942,2751
18584384,2752
63290276,2753
46698339,2754
95512626,2755
40982021,2756
52083777,2757
14425860,2758
17272432,2759
18766126,2760
65212434,2761
37064586,2762
53399168,2763
12607858,2764
87564270,2765
14529465,2766
21678180,2767
85869455,2768
15515281,2769
61111950,2770
49366707,2771
39170390,2772
58359317,2773
92775266,2774
13153650,2775
25069222,2776
79778192,2777
70561493,2778
21167363,2779
51756311,2780
22013573,2781
98441636,2782
83446480,2783
35175621,2784
30288266,2785
91220807,2786
96711626,2787
85283333,2788
97451231,2789
51133671,2790
21893834,2791
48739811,2792
71964086,2793
57844030,2794
22281406,2795
66504583,2796
33317182,2797
11091940,2798
26121434,2799
38547602,2800
52843991,2801
11776649,2802
43639239,2803
78525030,2804
41170948,2805
29271516,2806
69855243,2807
70581628,2808
15263034,2809
39502396,2810
12203783,2811
54133210,2812
85821283,2813
93678601,2814
25178206,2815
91196690,2816
36456638,2817
64024041,2818
96760208,2819
62044873,2820
63041570,2821
20975048,2822
87987340,2823
60402935,2824
32207315,2825
91141374,2826
67812613,2827
79181232,2828
63536562,2829
23672627,2830
39562369,2831
18966759,2832
85346069,2833
90269958,2834
76806541,2835
44099772,2836
38184461,2837
88815387,2838
99439027,2839
81034535,2840
47586304,2841
81905131,2842
98966285,2843
85656054,2844
55300987,2845
87124831,2846
96817958,2847
37086028,2848
49564862,2849
72481136,2850
78901730,2851
86712201,2852
47322384,2853
10211956,2854
84814538,2855
82528023,2856
31093355,2857
90433041,2858
71778759,2859
78953815,2860
17978940,2861
18905071,2862
40477274,2863
73833311,2864
29584651,2865
83721276,2866
60310672,2867
45535760,2868
79255495,2869
15721386,2870
48462970,2871
17370347,2872
36828414,2873
52089050,2874
61663574,2875
52449475,2876
49780277,2877
90605831,2878
45346871,2879
52267373,2880
65552683,2881
94791435,2882
74153067,2883
16943109,2884
73388472,2885
64831079,2886
75737710,2887
68601197,2888
63678535,2889
45704331,2890
85048285,2891
33316359,2892
37490501,2893
69612958,2894
58503814,2895
27455752,2896
24123645,2897
60189167,2898
14212305,2899
50325062,2900
56268030,2901
11487126,2902
36377220,2903
71653507,2904
80228070,2905
16613601,2906
63543891,2907
18538678,2908
43503753,2909
40307628,2910
12819634,2911
76988873,2912
27847207,2913
15933793,2914
39083442,2915
13429990,2916
14449878,2917
82570398,2918
23868854,2919
89586711,2920
31758936,2921
92529162,2922
67021393,2923
31002253,2924
45534444,2925
12006008,2926
98430408,2927
86128056,2928
61255411,2929
27768121,2930
33077210,2931
42484611,2932
76382014,2933
73621497,2934
89273431,2935
78746136,2936
36178090,2937
27571854,2938
15321095,2939
49204851,2940
57037069,2941
98041138,2942
48036236,2943
60683250,2944
90837708,2945
78371211,2946
36508375,2947
71026674,2948
55303230,2949
89343405,2950
41599036,2951
59914733,2952
87396387,2953
75486539,2954
14680710,2955
89993292,2956
26147254,2957
11104254,2958
30972105,2959
69646163,2960
70925515,2961
83889171,2962
75538150,2963
60214515,2964
55364501,2965
91995592,2966
77640042,2967
21841773,2968
10060009,2969
91085505,2970
50569413,2971
15804580,2972
65715919,2973
82342160,2974
86172179,2975
94546867,2976
22969382,2977
20767743,2978
50186125,2979
28246695,2980
95997169,2981
28844300,2982
45372541,2983
46142210,2984
45086164,2985
62069883,2986
88431399,2987
47341648,2988
74327086,2989
95766651,2990
60844449,2991
77822360,2992
77046483,2993
78615729,2994
26355604,2995
87407474,2996
27585364,2997
36663779,2998
55600163,2999
65100852,3000
26305418,3001
57236145,3002
62690650,3003
58554544,3004
83108210,3005
54009381,3006
13446101,3007
72893096,3008
20936456,3009
19493513,3010
53402215,3011
95967143,3012
70714385,3013
68042592,3014
52236680,3015
44433418,3016
11317341,3017
44677159,3018
14283550,3019
67447456,3020
40488761,3021
27590230,3022
89033610,3023
16771215,3024
10483248,3025
99758167,3026
73510155,3027
44485699,3028
85774988,3029
16012072,3030
32746677,3031
91959965,3032
22463054,3033
93889735,3034
96999671,3035
41181705,3036
46328315,3037
66716062,3038
56150713,3039
21130480,3040
66996443,3041
61474145,3042
52256369,3043
90083466,3044
42180427,3045
70616627,3046
53678589,3047
12688489,3048
19497580,3049
99381081,3050
73908644,3051
13904856,3052
31601469,3053
19952975,3054
58841733,3055
73623015,3056
43856103,3057
57567241,3058
60679748,3059
96502661,3060
28507849,3061
16984165,3062
45827376,3063
67026655,3064
71980402,3065
22213391,3066
49517559,3067
22686907,3068
72820289,3069
87789788,3070
27671798,3071
26392415,3072
21026382,3073
98317462,3074
12878301,3075
45904614,3076
75805097,3077
13533323,3078
52019200,3079
55172787,3080
15538283,3081
56277158,3082
24928016,3083
28280413,3084
22822411,3085
73591342,3086
18281411,3087
73734735,3088
92889553,3089
30181413,3090
74859432,3091
97893965,3092
75511773,3093
66111579,3094
68376637,3095
48797032,3096
91504190,3097
85118893,3098
10711096,3099
39641407,3100
20851660,3101
56483557,3102
65079102,3103
72021096,3104
47208247,3105
17656873,3106
85879377,3107
47706182,3108
94091222,3109
30904227,3110
92089278,3111
54657753,3112
90159206,3113
29329170,3114
77332589,3115
12883184,3116
79407436,3117
77695649,3118
27896570,3119
81506751,3120
33962013,3121
27997482,3122
68618770,3123
17575388,3124
18440904,3125
10608668,3126
46435205,3127
96018883,3128
96616059,3129
56777341,3130
56944241,3131
39669838,3132
75785069,3133
62520218,3134
22059477,3135
75499688,3136
36511043,3137
79987463,3138
59896913,3139
73911798,3140
80100601,3141
83917852,3142
79042231,3143
99602427,3144
16820680,3145
40923800,3146
39277217,3147
76581707,3148
70249137,3149
83209577,3150
38895103,3151
37852829,3152
27289132,3153
31157694,3154
17860395,3155
77454716,3156
32824368,3157
84072451,3158
29368612,3159
69062530,3160
52984848,3161
54664352,3162
64996949,3163
94112345,3164
18241494,3165
27323686,3166
57265614,3167
44949401,3168
57495386,3169
80019969,3170
48518333,3171
61974323,3172
79393621,3173
87817144,3174
88354079,3175
26156239,3176
65978482,3177
30704200,3178
28638536,3179
69667949,3180
76584437,3181
57684260,3182
25227557,3183
60643592,3184
76738496,3185
81807849,3186
50377249,3187
25803086,3188
55804209,3189
14685180,3190
94031281,3191
35499295,3192
29434158,3193
10092095,3194
81455908,3195
31849188,3196
28737563,3197
17386451,3198
51411535,3199
94017991,3200
22139750,3201
41852128,3202
87191337,3203
69079409,3204
80521314,3205
93867384,3206
58397765,3207
17369459,3208
85449203,3209
86225911,3210
45430813,3211
91584091,3212
28174895,3213
38368955,3214
92736354,3215
18316785,3216
40845836,3217
25063886,3218
93684957,3219
57494819,3220
49898395,3221
70701932,3222
15436736,3223
72453169,3224
24316235,3225
65076845,3226
31593389,3227
34144042,3228
61935391,3229
54450388,3230
62033363,3231
53457769,3232
37663591,3233
54825237,3234
81749687,3235
23882700,3236
69703281,3237
93944484,3238
53709554,3239
79481190,3240
12372075,3241
51543439,3242
70000890,3243
93998218,3244
21152980,3245
36547644,3246
34450390,3247
52518127,3248
32083658,3249
25685150,3250
22980925,3251
16600884,3252
14646577,3253
14947095,3254
69781838,3255
96408465,3256
64631617,3257
78258692,3258
13192675,3259
20239864,3260
21564387,3261
71554921,3262
84741168,3263
42395167,3264
84996664,3265
56894141,3266
58938121,3267
30032260,3268
96960811,3269
45241051,3270
59008861,3271
76049139,3272
76071567,3273
10174258,3274
68507337,3275
19307469,3276
83637020,3277
77781729,3278
69332698,3279
36567596,3280
14583786,3281
77831702,3282
31023927,3283
91329801,3284
66046158,3285
60310766,3286
62778453,3287
56275036,3288
14642192,3289
42436820,3290
55559616,3291
14029213,3292
48837745,3293
38349727,3294
51590531,3295
40599027,3296
22358543,3297
39529791,3298
71464230,3299
17044083,3300
81659105,3301
47891069,3302
93122859,3303
82665490,3304
39886339,3305
52685233,3306
96488974,3307
70008959,3308
47184180,3309
53256884,3310
55848172,3311
77935775,3312
86675748,3313
32974585,3314
92678769,3315
76380891,3316
44899675,3317
93167256,3318
31198664,3319
39133609,3320
56627535,3321
26708346,3322
37841569,3323
22216127,3324
89933283,3325
50961880,3326
25099509,3327
81955824,3328
45037735,3329
30043873,3330
38409998,3331
93502056,3332
40143929,3333
31033640,3334
66605536,3335
15520854,3336
67654084,3337
64852310,3338
52379148,3339
80755207,3340
14977310,3341
92195931,3342
23424129,3343
25148564,3344
48039140,3345
78054200,3346
21431685,3347
26324261,3348
84891406,3349
45533757,3350
66094812,3351
87407244,3352
15072054,3353
37751683,3354
34529989,3355
13113584,3356
61726667,3357
70128009,3358
44646787,3359
20493298,3360
14720634,3361
94093365,3362
53903104,3363
80613777,3364
54758355,3365
47935859,3366
12987223,3367
22946337,3368
92237820,3369
75178839,3370
48746529,3371
77034968,3372
52482501,3373
67737456,3374
87586602,3375
47328998,3376
50187581,3377
83180744,3378
55212776,3379
68241436,3380
39032432,3381
78125093,3382
79813343,3383
51689253,3384
68280895,3385
80454165,3386
18400013,3387
92389607,3388
55104729,3389
35792788,3390
50180198,3391
79481830,3392
89567493,3393
26883903,3394
78675683,3395
73928679,3396
27073155,3397
78367504,3398
32614131,3399
85222126,3400
82173778,3401
16542278,3402
87278221,3403
92929708,3404
96521884,3405
96434133,3406
36449182,3407
44881229,3408
84269412,3409
84865057,3410
27364639,3411
77098029,3412
37567924,3413
32329881,3414
10385346,3415
95758045,3416
58201751,3417
60414377,3418
61588229,3419
80079752,3420
51852715,3421
14256002,3422
63773293,3423
44904507,3424
96442650,3425
85349802,3426
68843696,3427
56530021,3428
72929829,3429
25960718,3430
95180311,3431
60409410,3432
69032042,3433
35957685,3434
14684423,3435
37604442,3436
73040040,3437
56229628,3438
72418902,3439
19201876,3440
87497662,3441
25345800,3442
91512725,3443
26914241,3444
62807538,3445
68832066,3446
56523532,3447
20890628,3448
45938924,3449
44299877,3450
57661440,3451
23325272,3452
81337448,3453
63100911,3454
37543779,3455
91393793,3456
93215405,3457
41970341,3458
91544513,3459
98409372,3460
92825364,3461
49798097,3462
29927371,3463
47234391,3464
19677310,3465
66673848,3466
30082497,3467
48428436,3468
28556020,3469
93656650,3470
70077107,3471
14872675,3472
97466340,3473
83361337,3474
74667903,3475
93147336,3476
88880806,3477
46141062,3478
81133521,3479
16727279,3480
39544417,3481
71042681,3482
50228012,3483
98898846,3484
41230178,3485
52981265,3486
19694299,3487
88128708,3488
54324613,3489
32427982,3490
72904742,3491
80662910,3492
65012245,3493
42288022,3494
23492288,3495
71993958,3496
61443591,3497
40029310,3498
39598320,3499
57737051,3500
20477357,3501
29147376,3502
86297753,3503
61253860,3504
87042402,3505
47574067,3506
50148655,3507
40774113,3508
36458025,3509
96522675,3510
73308143,3511
67060362,3512
92841249,3513
96659002,3514
62314344,3515
74384284,3516
25545273,3517
51887446,3518
99254926,3519
36191965,3520
68623647,3521
31586122,3522
80863803,3523
81174166,3524
83892215,3525
26105876,3526
63241688,3527
64066600,3528
26812801,3529
15909987,3530
21673661,3531
28186030,3532
65002968,3533
60700212,3534
73987224,3535
67227636,3536
74150418,3537
98137665,3538
82441554,3539
27203941,3540
62685736,3541
40867734,3542
97669520,3543
60746602,3544
95434676,3545
49625314,3546
19695625,3547
21251639,3548
53293719,3549
11835400,3550
93313420,3551
77718621,3552
41595083,3553
60678584,3554
25139197,3555
82296482,3556
80779214,3557
86423381,3558
99204609,3559
35271194,3560
12636183,3561
83567682,3562
95576702,3563
62586416,3564
13882621,3565
24556233,3566
58853179,3567
53487237,3568
34322398,3569
28070012,3570
90581725,3571
78854007,3572
82498508,3573
26870594,3574
94675053,3575
54364455,3576
75958773,3577
62650798,3578
79110904,3579
92418825,3580
54609277,3581
24689022,3582
95386298,3583
39416943,3584
70424385,3585
96217446,3586
57852927,3587
73185883,3588
27718262,3589
73999676,3590
89168492,3591
91646765,3592
66262786,3593
56187283,3594
48478257,3595
54118022,3596
69871774,3597
84648459,3598
67588514,3599
81068753,3600
75322013,3601
76487537,3602
10722786,3603
89233487,3604
69508669,3605
66960266,3606
26619437,3607
12445786,3608
17994327,3609
84046930,3610
69010937,3611
48831909,3612
85860883,3613
47671906,3614
21019650,3615
83411995,3616
59991288,3617
19356197,3618
21445596,3619
43957637,3620
75951394,3621
97249740,3622
81396531,3623
38489455,3624
39116473,3625
39518446,3626
60639492,3627
69465585,3628
19201447,3629
79704996,3630
31458011,3631
90019926,3632
95450673,3633
68368822,3634
58658901,3635
21766068,3636
30223161,3637
71354178,3638
30146729,3639
61998939,3640
95932892,3641
10797387,3642
72053829,3643
21513326,3644
41597300,3645
17435320,3646
25284561,3647
56743103,3648
34058822,3649
81512525,3650
74757422,3651
70413089,3652
43384178,3653
34188760,3654
44969137,3655
88293401,3656
97124147,3657
68167446,3658
59321502,3659
39243919,3660
18959247,3661
62698824,3662
34100334,3663
88939847,3664
39496033,3665
38480530,3666
23803665,3667
27745569,3668
33166956,3669
95388539,3670
67929682,3671
28399319,3672
42955267,3673
38819339,3674
79528330,3675
30595682,3676
54132603,3677
83741895,3678
61668510,3679
85237208,3680
83530652,3681
40949467,3682
11757528,3683
59186759,3684
20912869,3685
83039800,3686
79023395,3687
49868706,3688
76988559,3689
63960769,3690
62987649,3691
38404008,3692
73368181,3693
60990718,3694
42505200,3695
16766576,3696
26532195,3697
58238690,3698
92950466,3699
86031755,3700
21150124,3701
98898813,3702
19245072,3703
77397304,3704
81315141,3705
58771650,3706
59362119,3707
26906810,3708
35062323,3709
35707526,3710
82827728,3711
22775189,3712
50445394,3713
34535127,3714
39822710,3715
36990675,3716
31820775,3717
60225551,3718
57975004,3719
11452402,3720
49453401,3721
76225009,3722
38236967,3723
98017669,3724
29027999,3725
27802073,3726
97338399,3727
65761463,3728
72706337,3729
92445730,3730
19861366,3731
74597454,3732
38046020,3733
13886626,3734
39085163,3735
98762312,3736
88902372,3737
28526918,3738
49405872,3739
35043568,3740
99358448,3741
73308621,3742
22413848,3743
88395563,3744
16011399,3745
69962319,3746
95996401,3747
56228140,3748
51398997,3749
38967108,3750
52533462,3751
71388975,3752
83999170,3753
21779525,3754
96379439,3755
50013542,3756
26554196,3757
16221829,3758
22177942,3759
84031384,3760
30633475,3761
11180215,3762
43731143,3763
44659123,3764
88556472,3765
21039185,3766
87819965,3767
25325291,3768
96788318,3769
50359807,3770
39105230,3771
64420312,3772
58789013,3773
56157939,3774
86720414,3775
42217005,3776
70114109,3777
27519734,3778
32103920,3779
86011514,3780
12940960,3781
61401198,3782
29793974,3783
36642770,3784
31320106,3785
94183394,3786
51952992,3787
40508236,3788
60469075,3789
40942981,3790
84947058,3791
25077278,3792
33377460,3793
31881011,3794
22930337,3795
45726608,3796
58396000,3797
91177987,3798
59187276,3799
99547194,3800
16491267,3801
95415137,3802
38124184,3803
40690300,3804
41072751,3805
64086624,3806
68518270,3807
56474342,3808
93356139,3809
76807605,3810
67663159,3811
11006371,3812
83245682,3813
88940434,3814
34295809,3815
38570278,3816
69215075,3817
44494690,3818
93080350,3819
16937889,3820
21017902,3821
41485486,3822
57720208,3823
91200605,3824
16609489,3825
20544179,3826
96902480,3827
28318740,3828
99639284,3829
11922843,3830
66902759,3831
43690222,3832
65373671,3833
14837203,3834
66542629,3835
27570462,3836
31114371,3837
10157798,3838
92472479,3839
34839730,3840
31813432,3841
58347814,3842
72754257,3843
59461530,3844
36866653,3845
63315254,3846
81729599,3847
94836992,3848
61619886,3849
65869186,3850
80053102,3851
72660749,3852
18912752,3853
41458052,3854
15506425,3855
34245679,3856
20084192,3857
20072245,3858
21164485,3859
35225146,3860
25466766,3861
93408342,3862
13441922,3863
80446287,3864
18783112,3865
32819429,3866
16183789,3867
47579300,3868
25593869,3869
30441340,3870
51674164,3871
66005766,3872
57034802,3873
74640760,3874
51692615,3875
97743879,3876
63102272,3877
27757497,3878
42409571,3879
49107426,3880
59616341,3881
19016163,3882
46189078,3883
89108360,3884
33020886,3885
59733692,3886
75529155,3887
34093637,3888
76306164,3889
95724493,3890
87407768,3891
99346710,3892
36039398,3893
65521246,3894
46425630,3895
30175935,3896
21967454,3897
73296913,3898
65478673,3899
33550020,3900
78020970,3901
24961039,3902
45691939,3903
63396351,3904
48806082,3905
58936795,3906
51113824,3907
94655506,3908
46510792,3909
38159577,3910
30778829,3911
72294753,3912
47277134,3913
68165367,3914
47848917,3915
91066811,3916
43710333,3917
33541561,3918
94001400,3919
67029454,3920
76049158,3921
23681366,3922
36239451,3923
97156108,3924
78004997,3925
46196195,3926
83864445,3927
42316450,3928
10909364,3929
51798400,3930
29175561,3931
59935224,3932
73944852,3933
18893924,3934
70851158,3935
96303487,3936
72748640,3937
73653609,3938
16056366,3939
31566065,3940
95956744,3941
98574471,3942
72718958,3943
94035924,3944
47962704,3945
66388639,3946
23295750,3947
43816652,3948
71800294,3949
10306375,3950
73009814,3951
40349146,3952
13853960,3953
91144823,3954
69135451,3955
56767493,3956
38510487,3957
30661351,3958
75763530,3959
28034811,3960
56401071,3961
26056227,3962
78920682,3963
71333661,3964
50706617,3965
20956107,3966
97193614,3967
86062322,3968
86498833,3969
42099925,3970
54543114,3971
49142706,3972
79563440,3973
67708374,3974
98015627,3975
38593712,3976
46999511,3977
62982783,3978
68345226,3979
54124476,3980
23845174,3981
26244666,3982
54017524,3983
26611334,3984
53140589,3985
28773518,3986
84832870,3987
11230213,3988
60561158,3989
95934803,3990
58763999,3991
87256681,3992
78230393,3993
67031143,3994
59655625,3995
23439410,3996
41915909,3997
84808831,3998
70799948,3999
65058114,4000
18322067,4001
87642286,4002
96102200,4003
12168418,4004
45804482,4005
86059623,4006
46350529,4007
89032881,4008
42885009,4009
46093802,4010
89758295,4011
46302580,4012
69637352,4013
61987495,4014
51089018,4015
70909692,4016
88464290,4017
52669779,4018
47974343,4019
68558179,4020
16958424,4021
40427585,4022
21770670,4023
30785796,4024
56670301,4025
68356776,4026
70110112,4027
86572506,4028
63658187,4029
92732998,4030
30006941,4031
74854821,4032
83763274,4033
10388034,4034
93749161,4035
83385193,4036
43918996,4037
34005139,4038
55509070,4039
20586792,4040
28143954,4041
92305239,4042
89278579,4043
47875058,4044
35545913,4045
89157842,4046
54486963,4047
11330180,4048
79709781,4049
72968090,4050
17517053,4051
18275638,4052
56248813,4053
24392311,4054
14324814,4055
51615163,4056
69849319,4057
71249359,4058
14083963,4059
75252123,4060
60370755,4061
82102897,4062
79687139,4063
25596163,4064
89973736,4065
97659480,4066
16829238,4067
89886350,4068
52404714,4069
47316757,4070
83779763,4071
88847940,4072
42483615,4073
20898845,4074
54088157,4075
33043939,4076
75438140,4077
75802387,4078
63513492,4079
57434545,4080
88618092,4081
16062269,4082
82401476,4083
13396744,4084
19187752,4085
53222059,4086
76029458,4087
73979565,4088
45520297,4089
21575237,4090
92483056,4091
63551590,4092
25223927,4093
82168573,4094
70543132,4095
90975787,4096
59761355,4097
86002236,4098
19811656,4099
37921389,4100
90814131,4101
37484286,4102
87231731,4103
47974558,4104
59462827,4105
71653654,4106
56549501,4107
47841180,4108
68401836,4109
23137806,4110
91970824,4111
96103333,4112
57566880,4113
89827891,4114
15445716,4115
82696609,4116
71959712,4117
81000516,4118
62367675,4119
78041664,4120
55445469,4121
94210522,4122
12819515,4123
84832353,4124
47095486,4125
65913869,4126
77310346,4127
11048446,4128
97206594,4129
61808447,4130
36749847,4131
74883660,4132
66301667,4133
42417451,4134
26717485,4135
56569032,4136
85698789,4137
