administrador,ruc,nombre
24069701,25777252985,Fábrica Ibéricos S.A.
37130579,97513353616,Promociones Española S.Com.
63459626,97611451414,Otero & Asociados S.A.T.
56340310,19002094485,Camino y asociados S.L.
98599981,41512347799,Mir y Mínguez S.L.N.E
73665360,12945761407,Hermanos Real S.Com.
28005297,44761982751,Medina y asociados S.A.
55856793,80271309086,Diez & Asociados S.Com.
79604102,47477780857,Campillo & Asociados S.L.
91077926,83484613118,Finanzas IM S.L.
29752730,22587944954,Georgina Fernández Molins S.A.
23108778,41036587743,Inversiones Amores & Asociados S.Coop.
83460486,37995412640,Aramburu y Tejera S.Com.
97136949,57735811237,Compañía Rosa & Asociados S.A.
11790609,44834968752,Carrasco y asociados S.L.
15601285,75475739543,Carnero & Asociados S.Com.
56051381,42654502748,Pacheco y asociados S.L.L.
65906924,49677542700,Tecnologías Ibérica S.L.
99121553,71242228671,Familia Rueda S.Com.
21094847,53029095195,Erasmo Ponce Pinto S.Com.
79911050,65083188945,Oller y asociados S.L.L.
53239040,75244129200,Banco VBP S.A.
78253308,14123809443,Blanca & Asociados S.L.L.
38433959,20935696329,Familia Ferrández S.Com.
64954174,81822916971,Llopis & Asociados S.A.
98599981,28306663760,Josefina Arévalo Castilla S.Com.
34223480,30772828087,Familia Bárcena S.L.L.
66352198,95650228614,Inversiones Zamorano S.Com.
14819809,12291659863,Minería Españolas S.A.
83572394,17463324026,Genoveva Viñas Aguiló S.L.
84337157,66045401174,Roque Cornejo Marin S.L.L.
58963041,59840604526,Inversiones Millán & Asociados S.L.
76860157,97369756123,Comercializadora Cid & Asociados S.L.N.E
77382100,28896294600,Farmaceútica Ibérica S.L.N.E
50761329,97461934627,Talleres Sanmartín S.C.P
11106853,84550107413,Finanzas Garrido S.L.
45607062,33448538428,Natanael Roig Bayón S.L.
15160099,47168561187,Finanzas Armas S.Coop.
16920802,65077794749,Bejarano y Cruz S.A.
68460044,67372168815,Santos Iglesias Rovira S.A.
92006720,43227702855,Construcción SCI S.Com.
96086692,83976216291,Hernán Cortes Barco S.A.T.
96077032,34625082254,Promociones Ibérica S.Com.
50655833,16645871715,Infraestructuras WG S.C.P
56051381,28768004745,Hermanos Cortina S.Coop.
91230318,26086866572,Grupo Camino S.Coop.
10997370,92887270854,Logística DJX S.Com.
25471476,99806849634,Consultoría Iberia S.L.
87226532,29611556405,Bermúdez y Ribas S.A.
98246960,49110273720,Hermanos Mur S.Com.
13459232,29108153832,Inversiones del Norte S.A.
16431860,77996794430,Manufacturas Pons y asociados S.L.
28628489,29408828833,Desarrollo Fonseca S.L.U.
53239040,81285265828,Infraestructuras Galindo S.L.
28005297,60248807697,Gabaldón y Gallardo S.Coop.
88286746,55311258475,Desarrollo IJN S.L.
87286126,53214407698,Minería Coello & Asociados S.A.
45337482,42936525313,Pelayo y asociados S.A.
67006530,61082185249,Montesinos y Hernandez S.Coop.
59466278,62583037496,Restauración Lozano S.Coop.
98246960,67413057613,Comercializadora ZBKT S.C.P
61450878,39421799373,Capdevila y Perera S.Coop.
17841475,41937858567,Grupo Crespi S.Coop.
22875300,43020149446,Hotel Integrales S.L.
52572807,69113757755,Grupo Salvador S.L.
79498424,35546407573,Neira y Armas S.C.P
89899337,53990417017,Infraestructuras Catalán & Asociados S.L.N.E
69602892,27938864145,Acevedo & Asociados S.L.N.E
41918788,20821200466,Azorin & Asociados S.Coop.
42156066,16680634782,Hermanos Llorente S.A.
77083687,29788860410,Inmobiliaria Globales S.L.
40406854,84845198387,Anastasio Cortina Medina S.Coop.
14633721,79765273814,Familia Muñoz S.A.
64482915,96635459596,Blanca Granados Pedraza S.A.
70162263,91375376727,Promociones Escalona & Asociados S.Coop.
23108778,66058783574,Cabo y asociados S.A.
52926917,76264066215,Grupo Marí S.L.
30293583,94123109828,Pedro & Asociados S.A.
62797970,76744717569,Hotel Avanzadas S.L.L.
59881939,76444944163,Banco HUI S.Coop.
70162263,41481267003,Flor y Torres S.L.N.E
78118989,69076868450,Servicios Patiño y asociados S.A.T.
15601285,93053738767,Cervera & Asociados S.L.
32962082,33189589752,Inversiones del Levante S.L.L.
97136949,65550988854,Familia Cerdán S.A.T.
31133881,57953104555,Ros & Asociados S.L.N.E
73507702,92910636548,Remedios Antúnez Corral S.A.
68440509,84644014698,Minería Integrales S.L.
90635502,44606074128,Rivas y Araujo S.L.
64954174,10941377063,Banca Privada Iberia S.C.P
10909373,22334475962,Hnos Cózar S.Coop.
67006530,60245471651,Despacho Inteligentes S.A.
91608360,33418239552,Servicios Española S.A.
99121553,70535761761,Carrera y Colomer S.C.P
59367930,25518058576,Grupo Pujol S.A.
91874290,57967190440,Hermanos Montes S.L.
83964722,24878637169,Hermanos Roura S.A.
58308530,63061513568,Inmobiliaria Manzanares S.Coop.
33671092,18601553575,Supermercados Rivera S.A.
60166984,99986618531,Hotel Pol S.Com.
50457938,67332578331,Construcción Internacionales S.Coop.
66352198,93683535856,Macario Valverde Tovar S.L.N.E
80664473,88830005354,Francisco Javier Juan Fuente S.A.
69059156,78333032519,Servicios Castilla y asociados S.A.
25857814,67017531601,Macaria Bermejo Juan S.A.
15601285,30061753989,Hotel Zurita & Asociados S.Com.
20713402,70899252401,Alondra Mascaró Varela S.L.N.E
95061932,32265951214,Tecnologías KN S.L.N.E
23108778,32934013096,Servicios Artigas S.L.
91230318,11245992998,Desarrollo Merino y asociados S.A.
78378291,26336886221,Alimentación del Norte S.L.
32522140,94604568779,Alimentación MSDU S.Coop.
73507702,73065765949,Grupo Gallego S.A.
96077032,93972973037,Inversiones Abellán S.Com.
95439176,36469818928,Ros & Asociados S.Com.
75836375,67264389710,Rolando Cortés Arnau S.L.
15596923,33788864873,Talleres Moraleda S.Com.
51609512,96518724334,Rosalina Guardia Larrea S.Com.
11025585,55844870689,Riba y asociados S.Com.
13144711,80239559256,Gracia y Segura S.Coop.
31086480,30386186663,Hermanos Perelló S.L.
23553506,21842055090,Carbonell & Asociados S.A.
15999891,74137474983,Construcción Morera & Asociados S.L.N.E
27280739,70649786254,Dueñas y Guardiola S.Com.
31133881,99864154227,Infraestructuras Españolas S.Com.
95439176,78447280411,Cebrián Botella Andrade S.A.
67830231,33580376733,Inversiones ZGE S.Com.
29607084,75279145063,Logística Globales S.L.U.
75158810,36895245041,Sergio Salinas Méndez S.Com.
17841475,88298954358,Cañizares & Asociados S.A.
55280175,97470133337,Juárez & Asociados S.A.
56051381,56428596814,Banco Beltrán S.L.N.E
30293583,76341144885,Farmaceútica del Noroeste S.A.
64954174,24883686728,Consultoría Crespi & Asociados S.Com.
54252367,44381444933,Hnos Guzmán S.Coop.
50993295,93201217990,Renata Ibarra Naranjo S.L.L.
91874290,37297553607,Minería NYE S.L.N.E
67763938,47290366697,Restauración Sureda S.Com.
29752730,91991919171,Banco del Mediterráneo S.L.
60321444,81523503758,Torrecilla & Asociados S.L.N.E
81727312,85673944613,Hermanos Carbó S.A.
14819809,14145747358,Despacho Avilés y asociados S.A.
62526963,88178916925,Perlita Angulo Agustín S.A.
60657134,12369937109,Comercial Hernando S.L.L.
36747328,97999253105,Rey y Lumbreras S.L.L.
10256972,67709151852,Infraestructuras Guardia y asociados S.Com.
18551432,33442234787,Infraestructuras Barba y asociados S.L.
14175260,96305004899,Promociones Losa S.L.
98261289,76750615834,Imelda Campoy Méndez S.L.N.E
76475717,44667343472,Palomino y Soriano S.L.L.
50451628,76247771535,Marco y Pastor S.A.U
67633371,19439121907,Familia Exposito S.L.
13185275,79493249723,Alma Goicoechea Chacón S.Coop.
38227535,18730407975,Priscila Conde Castrillo S.A.
88493692,86649011332,Restauración Crespi y asociados S.Com.
40244667,94841834466,Desarrollo GEIP S.A.
56051381,64726443503,Juan Manuel Mendizábal Larrea S.L.
20442111,81680696706,Minería del Sur S.A.U
48873617,17874323370,Vilar y Alfaro S.L.N.E
24461428,36050094258,Distribuciones Oller S.Coop.
97414385,36425700278,Quintero y Villalobos S.L.L.
95117326,19249811099,Giménez y asociados S.Coop.
40428627,16071706903,Restauración Borrás & Asociados S.Com.
56080983,47840429849,Comercial JRFX S.A.
33321396,13787943442,Familia Busquets S.Com.
45904405,36656088724,Infraestructuras Casals S.Coop.
49166714,74608369499,Finanzas del Levante S.Com.
56035083,94293627367,Soluciones Bonet S.L.U.
96344979,21982950012,Hermanos Baeza S.Coop.
79454498,40939515190,Pombo y Rosselló S.Coop.
14175260,44008295605,Minería del Sur S.Com.
71695784,21648967294,Logística Romeu S.Coop.
55758338,21059687269,Comercial Morcillo S.L.
78253308,24572424080,Tecnologías OMAN S.L.
89691504,88567003009,Familia Ballesteros S.L.
44844692,82696526695,Coloma y Pedraza S.A.
23130591,49923991070,Construcción Vicente S.L.L.
11443418,63043294905,Finanzas PEY S.L.
56324588,19273746753,Inversiones Roma y asociados S.Coop.
52959416,76943588496,Restauración Ariza & Asociados S.Com.
35607255,24808850475,Restauración del Noroeste S.L.
88924645,47928162056,Soluciones MR S.L.N.E
30601590,69965535185,Tecnologías Coello S.L.
15160099,34695701656,Raya & Asociados S.L.
95015576,56853930026,Familia Gonzalo S.Com.
40428627,14705315412,Infraestructuras YWB S.A.
89691504,60415203575,Supermercados BB S.L.
77382100,16307498610,Manufacturas del Mediterráneo S.Com.
81944831,73284539301,Manufacturas Globales S.L.U.
60166984,73679905789,Alimentación Pazos & Asociados S.L.N.E
91874290,99813271987,Trujillo y Ribera S.L.U.
16677302,19384232486,Cañas y asociados S.A.
16634262,92967857391,Banca Privada del Sur S.L.
96981576,95593672232,Banca Privada Sastre S.L.U.
60657134,79035009599,Grupo Llamas S.A.
54574435,69234226001,Supermercados Orozco S.Coop.
40770156,64665409207,Promociones Garmendia y asociados S.Coop.
50655833,14918576996,Transportes Belmonte S.L.N.E
83964722,41371758212,Construcción Morata S.L.L.
28083833,67808836492,Adriana Almansa Zamora S.L.N.E
17841475,74277092429,Talleres Llopis S.L.N.E
31635341,25694952213,Restauración RR S.L.N.E
16765003,85089331624,Azahara Barrera Sastre S.L.
28083833,94263295358,Consultoría KA S.L.L.
56699122,96315572887,Garriga y Pedro S.L.L.
50964636,70008314063,Grupo Viña S.Com.
92006720,47612025641,Comercial Cabezas & Asociados S.A.
31211558,85173834974,Soluciones Ibéricos S.A.
35607255,20150952509,Planas y asociados S.Coop.
76359520,71823302949,Servicios OY S.Com.
98461961,76104227992,Fábrica Sebastián S.L.N.E
11443418,12319670820,Pereira y Aparicio S.L.L.
86894354,87539910181,Adoración Ángel Mascaró S.A.
45637245,92940540775,Bermudez & Asociados S.A.
50457938,42561272763,Palomo & Asociados S.L.L.
11618689,57753823148,Fábrica Ortuño S.Com.
41954927,11976939798,Hermanos Aranda S.A.
78993593,96278884405,Promociones Mariscal & Asociados S.Coop.
26686504,11998036667,Hnos Gilabert S.Com.
62827573,16494324191,Rius y asociados S.Coop.
69363609,34246933336,Fabián Salinas Vigil S.A.T.
50997317,73329719848,Transportes Peral y asociados S.Com.
16332882,32582579028,Boix y Gutierrez S.A.
16264003,15711951811,Hnos Beltran S.Coop.
68460044,83604787681,Girón y Frías S.A.
75660338,99680184191,Manufacturas Zurita & Asociados S.A.T.
76475717,98525523705,Consultoría del Noroeste S.C.P
46353063,44855987918,Serna & Asociados S.Com.
63451327,40471366742,Cortes y Batalla S.Coop.
56699122,17368963251,Severiano Sanmartín Porcel S.Com.
27810270,54297374231,Fábrica Iberia S.Coop.
93845963,58957339017,Renato Pellicer Borrás S.A.T.
40244667,12596468595,Instalaciones Cueto S.L.L.
98246960,48754372588,Consultoría Goñi y asociados S.L.
36880469,87860475079,Talleres Garay S.A.
89957506,83380489733,Supermercados Internacionales S.L.
96981576,47740893336,Construcción Castellana S.L.N.E
10215212,72216980022,Eligio Caro Vilar S.Com.
96761312,80165514749,Soluciones ZFL S.A.
77656107,53715240922,Baeza & Asociados S.L.L.
19556730,87223327387,Escolano y asociados S.Coop.
91608360,13198480456,Manufacturas Recio y asociados S.L.
31133881,44358331110,Inmobiliaria Machado & Asociados S.A.
37775079,16684338344,Minería Ibéricos S.Com.
33645293,54720866738,Talleres JT S.L.N.E
18551432,42958277100,Hidalgo y Catalá S.L.
49328186,17122770809,Hnos Solera S.A.
56655613,47752424365,Azahar Llabrés Riquelme S.A.U
67633371,76732331122,Alimentación del Noroeste S.L.
94334020,84408662209,Herranz y Ayllón S.L.N.E
33645293,62531800230,Alimentación Sales S.A.
69363609,44208751350,Distribuciones Bosch & Asociados S.A.T.
34223480,92722590087,Compañía CSNT S.Coop.
45488370,96073757399,Noa Ruiz Gárate S.A.T.
64716561,53780934270,Logística RILY S.L.
61709937,43833198432,Grupo Urrutia S.L.
52464263,44844513545,Promociones Ibéricos S.Com.
78993593,24037254972,Albino Amaya Nieto S.Coop.
86809333,67264013947,Banca Privada HKKI S.L.
40406854,72749466566,Quique Clemente Catalá S.L.
50761329,82306613259,Uría y Verdejo S.A.
13144711,30322250381,Despacho Sureda y asociados S.A.T.
50655833,88954990317,Bello y Garcia S.L.
50304270,77305356168,Hermanos Canales S.C.P
48873617,47654434080,Fábrica Ibérica S.L.
89957506,91167902391,Suministros WW S.Coop.
66481289,10817942646,Farmaceútica VRNF S.Coop.
64716561,75140374476,Vicens y Milla S.A.T.
27659932,51759153893,Arcos y Marcos S.Coop.
87226532,71175641872,Soluciones Valenciano S.L.
53133385,14194227187,Hnos Puente S.L.L.
10256972,30282343855,Pedraza y Ribera S.L.L.
16350614,92464774115,Inversiones Larrea y asociados S.Coop.
41356160,51297013481,Aguilera y Domingo S.L.U.
44302617,59212285351,Supermercados PM S.Coop.
45607062,99597223180,Ávila & Asociados S.A.
10558773,74508408731,Grupo Peralta S.Coop.
15724328,56651255454,Supermercados Integrales S.Com.
78390733,62428459800,Leoncio Arana Tomé S.Com.
37775079,38520887992,Lina Castillo Amigó S.L.N.E
10596254,56370210203,Talleres TYD S.C.P
85715723,78318152930,Transportes Inteligentes S.Coop.
57765117,67616066680,Construcción PIB S.Coop.
52926917,37683129449,Comercial Osuna S.L.N.E
20266013,29427701706,Canals y asociados S.C.P
34223480,36873428939,Borrell y Andres S.L.
49166714,25136363367,Pedraza & Asociados S.L.N.E
50655833,31390486090,Banca Privada Tena S.Com.
21564096,15284591614,Abril Gutierrez Rosell S.Coop.
15535405,83109040915,Farmaceútica Borrego y asociados S.Com.
27810270,20240916870,Ordóñez y asociados S.Com.
29607084,17530391057,Carlos Viña Mir S.L.L.
44920424,94745326480,Supermercados JCVH S.Coop.
39502539,23335161385,Consultoría Escrivá & Asociados S.L.N.E
81966253,67969742250,Sancho y Morata S.Coop.
64716561,75765356962,Herranz y Gallart S.L.N.E
94334020,60105275107,Comercial LKO S.Com.
63259320,23262509963,Suministros Carvajal & Asociados S.L.
45488370,72140043849,Supermercados Gomila S.Coop.
85019632,82413354099,Familia Cózar S.L.L.
60657134,53177943556,Alcalde y Navarro S.Com.
62827573,91355957004,Finanzas Barroso y asociados S.C.P
63451327,35223753461,Fábrica Mínguez S.L.
37775079,48248190231,Compañía Integrales S.Coop.
93806839,29865740066,Grupo Quintanilla S.L.
41954927,42335378922,Compañía MX S.L.
60086793,97901601983,Llobet y Valenzuela S.A.
32254947,52763113641,Comercializadora del Levante S.L.N.E
31930130,73803357451,Familia Córdoba S.Coop.
53955533,55712111642,Talleres del Noroeste S.Com.
86905285,13099026204,Arce y Julián S.Com.
59367930,71523606803,Familia Girona S.L.
98246960,99022971659,Suministros del Noroeste S.Com.
77656107,43944722358,Instalaciones Capdevila S.C.P
67830231,40744034667,Montoya y Ropero S.Coop.
86116525,64702916767,Girona y asociados S.Coop.
45336358,69633715657,Báez & Asociados S.L.L.
89957506,85663657832,Talleres Busquets y asociados S.C.P
98246960,10811115093,Distribuciones Baquero y asociados S.L.N.E
77179451,43189389094,Desarrollo Sastre & Asociados S.L.L.
19556730,93726951963,Hotel Globales S.A.
71816769,31194842464,Hermanos Carretero S.L.
69059156,58981941870,Hermanos Nogueira S.A.D
16920802,24647124020,Promociones Mora y asociados S.Coop.
69744285,78760438651,Hotel Pont S.A.
58963041,78672141332,Comercial Figueras y asociados S.L.
61450878,60087474430,Logística Prada y asociados S.A.
45637245,68195297977,Feijoo y Jimenez S.Com.
52572807,86131037049,Cervantes y Ferrando S.Coop.
12257062,77866748485,Minería del Mediterráneo S.L.N.E
89691504,74207525208,Minería del Norte S.L.
79498424,36742434484,Infraestructuras Gabaldón S.Coop.
75046520,52120384586,Benitez & Asociados S.L.
27131157,86583507019,Hnos Arribas S.Coop.
57653437,93027604996,Instalaciones Ibáñez y asociados S.C.P
65228872,59698458401,Hnos Becerra S.L.
87226532,66198013740,Comercializadora del Levante S.Com.
25467987,95283262036,Gil y asociados S.A.
78387732,21812588325,Quesada y Palacio S.L.N.E
81966253,21391862032,Ferrera & Asociados S.Com.
28244411,90650636918,Josep Cervera Vázquez S.Coop.
35365824,15785152844,Silvestre Abascal Gibert S.Coop.
15535405,75132467340,Manufacturas ES S.L.N.E
95262891,79974292246,Distribuciones del Mediterráneo S.L.N.E
78993593,26613811240,Consultoría Arregui S.L.
25467987,46136642502,Navarrete y Valls S.L.
81957023,54648605058,Alimentación Neira S.L.
23108778,62745793501,Construcción Casas y asociados S.A.
58258218,73039994538,Despacho Avanzadas S.C.P
27923415,56007999693,Suministros Quesada & Asociados S.Com.
25857814,19433952857,Isaac Cabanillas Aguado S.A.
19045156,96677856044,Ema Girón Llopis S.L.N.E
16145808,70490004669,Instalaciones Rivero S.Com.
19556730,18323174968,Hotel Iberia S.L.N.E
77226327,75102135025,Minería Torrents y asociados S.Com.
46451267,81552687188,María Luisa Mendez Villalba S.A.U
30877024,82281934874,Inversiones Integrales S.Coop.
41197577,48673616139,Hermanos Duque S.Com.
57676374,57066430201,Agullo y Pulido S.L.N.E
98246960,83288421779,Farmaceútica Mateos y asociados S.A.
79346725,86459806805,Grupo Tovar S.A.
41197577,87365212199,Desarrollo PL S.Coop.
65906924,81162523062,Abril Vergara Amor S.L.
73033423,44896452298,Distribuciones Globales S.L.
68440509,96473541405,Servicios Valdés y asociados S.L.
79346725,69819326667,Servicios Goicoechea S.L.
99121553,78964103379,Cisneros & Asociados S.A.
30877024,16179726165,Murillo & Asociados S.L.
20442111,96894780695,Compañía del Norte S.L.N.E
45683638,73717791422,Hnos Piñol S.Coop.
30293583,15980741846,Desarrollo Riera y asociados S.L.
94334020,76423358561,Talleres WBS S.L.
58258218,94039171494,Despacho Tena S.Coop.
22875300,53272701332,Villalba y Chico S.Coop.
49328186,93502953185,Jose Francisco Duran Borrás S.A.
10909373,33758531572,Familia Leon S.L.N.E
37884204,75330642011,Banco FCD S.L.N.E
78494782,72098331530,Construcción RJT S.A.
39021584,89290154976,Cecilia Saldaña Lamas S.A.
53239040,43829442944,Fidela Mercader Rocha S.Coop.
64482915,22129033616,Compañía Inteligentes S.L.
25013747,21824731620,Silvestre Costa Fernandez S.Coop.
53216616,75127594146,Promociones Globales S.A.
50304270,16414539742,Talleres Vilar S.L.
55280175,87026890414,Francisco Martinez Villalonga S.C.P
73111159,88150358453,Despacho Pellicer y asociados S.A.
15601285,57716614056,Manufacturas Espejo S.L.N.E
53407231,88948592521,Herberto Andrade Puig S.Com.
14581323,25352478009,Arcelia Sanjuan Artigas S.L.N.E
38988258,69578827476,Supermercados Internacionales S.L.
50457938,26853761276,Promociones MJ S.Coop.
43428095,23763379888,Hermanos Ferrández S.L.N.E
91608360,45230933703,Leire Antúnez Mas S.A.
78492224,51572366647,Comercializadora Globales S.L.N.E
61844642,98540671437,Finanzas MD S.L.N.E
40406854,32700211988,Peralta y Peña S.Coop.
95262891,59170204320,Inversiones Amo S.L.
55615456,85723285791,Industrias Oller y asociados S.Com.
56699122,21418463233,Desarrollo del Levante S.L.N.E
36880469,60005188715,Olmedo y Español S.A.
85075043,29338731472,Domínguez y Tena S.Com.
26038891,17583314214,Zaida Girona Bonet S.Com.
43186321,15189428075,Vilalta y Oliveras S.L.N.E
95439176,65551286559,Hotel Amor & Asociados S.Com.
61709937,25676921847,Supermercados Bustos S.L.
48230596,81409595272,Inversiones Exposito S.Coop.
76860157,55146242771,Hnos Urrutia S.L.L.
86116525,14153019787,Familia Arribas S.A.
10558773,25050245240,Tecnologías Castellana S.Com.
60086793,85479611998,Inmobiliaria RIQW S.Com.
57676374,73656482622,Grupo Ayala S.Coop.
81966253,19940942063,Desarrollo Borrás & Asociados S.L.N.E
70244207,58502433516,Desarrollo Barco y asociados S.L.N.E
73033423,44519300758,Eusebia Trujillo Gras S.Coop.
16264003,72659000831,Alimentación TF S.L.N.E
68042277,50518592948,Alonso & Asociados S.Coop.
33433723,75788805500,Balaguer y asociados S.Com.
11557278,23150020087,Despacho Pinedo S.Coop.
53756394,89959487479,Valentín Castell Oliva S.Com.
58403824,22201341933,Eugenia Ibañez Cuenca S.L.N.E
49328186,65081870895,Cabañas & Asociados S.L.L.
45904405,18382159201,Grupo Herrero S.Com.
71816769,64940307900,Desarrollo Martorell S.Coop.
77382100,92009418896,Industrias Guillén & Asociados S.L.U.
86809333,98770196990,Giménez & Asociados S.L.N.E
40966453,83434614871,Soluciones Madrigal & Asociados S.A.
79498424,33078020144,Robledo & Asociados S.A.
79346725,16613815589,Portillo y Novoa S.L.N.E
40428627,21874333343,Manuel y Morata S.Coop.
25013747,85845198108,Despacho Marqués S.L.N.E
91874290,49516265396,Hnos Antúnez S.Coop.
29861282,88407284265,José María Acedo Carrera S.L.
35365824,90020554121,Espejo y Cornejo S.L.L.
63459626,69120527432,Grupo Carvajal S.A.
99121553,19627308446,Talleres Villalonga y asociados S.Coop.
32254947,90808973975,Artigas y Calderón S.A.
16216118,96846569218,Sevilla y Salamanca S.A.
64229065,94170744780,Reynaldo Feliu Perera S.L.
15160099,85309573888,Joan Llamas Iborra S.A.T.
