administrador,ruc,nombre
18783036,68647901856,Jeremías Alcalde Pavón S.Coop.
64910879,78447642418,Manufacturas del Noroeste S.A.
77070476,23120290062,Construcción CGXT S.L.
50604170,26297616662,Palomo y asociados S.Com.
99314935,43771886626,Hermanos Barbero S.Coop.
26528877,58171026957,Grau y asociados S.A.
49104932,75822471773,Ángeles Santamaria Balaguer S.L.N.E
68123719,68483414436,Servicios Globales S.A.T.
24605474,91408009288,Cuesta y Tamarit S.L.L.
37137344,95288205569,Hermanos Bayón S.L.L.
18797202,85962372603,Mulet y Rius S.L.N.E
84680022,10738668409,Barriga y Corbacho S.L.
91707417,71738559919,Infraestructuras Calzada y asociados S.A.
21916209,53553908537,Zamora y asociados S.Com.
24799052,60701583630,Grupo Montoya S.A.D
93735088,23342898520,Hotel Falcón y asociados S.L.N.E
31837639,88918457861,Yáñez y asociados S.L.
50093504,15791434998,Hermanos Giralt S.L.
49176885,91648528677,Ciriaco Garzón Chacón S.L.L.
62367035,67378256910,Arana y Tamayo S.A.
89969329,78942235278,Comercializadora del Noroeste S.Coop.
59944685,13125397573,Consultoría Cózar S.L.N.E
30355193,96087821031,Grupo Mascaró S.A.
45122063,90696756673,Murillo y Narváez S.Coop.
41860177,67785109479,Giner y Bartolomé S.C.P
39759907,11144039403,Grupo Mulet S.L.N.E
52432255,11195710632,Ferrándiz y Pizarro S.L.
19207970,80408814057,Suministros Vallés S.A.
24692229,26034264403,Manufacturas Portero y asociados S.L.U.
14975051,83815708703,Pujadas y Rubio S.Com.
26764214,33314636743,Banco AAI S.Coop.
69347604,78508934357,Jose Uría Bellido S.Com.
98417295,43774270480,Navarro y Vilar S.A.
69116740,59226382230,Comercializadora Martinez & Asociados S.Com.
21929249,55166820840,Restauración Mariscal S.A.
30277259,83264962005,Almansa y Sala S.A.
41407188,93341821997,Manufacturas Pellicer y asociados S.Com.
58236995,86087751329,Menéndez y Arellano S.A.
50557733,64240793407,Familia Garay S.A.
19606857,97260328112,Hotel QD S.Com.
27330333,30270197240,Vilalta & Asociados S.Coop.
66865372,34019160186,Suministros Ros y asociados S.L.N.E
87828369,28184016732,Fábrica Gabaldón S.Com.
99778603,93748315617,Matas y Adadia S.L.
62281521,22438970313,Quero & Asociados S.A.U
57204899,58987699900,Farmaceútica JXLV S.L.N.E
20489065,86020453068,Familia Monreal S.A.
24111483,14809236669,Codina y Codina S.Coop.
81455043,68149911548,Castelló & Asociados S.Coop.
41476390,19902368358,Promociones Ibéricos S.Coop.
92978206,27802762979,Hermanos Lorenzo S.Com.
45230151,83897799773,Bustos & Asociados S.L.
70495237,77239371720,Infraestructuras KN S.L.L.
30546725,53534944858,Grupo Villar S.L.N.E
97648271,75804833416,Infraestructuras NIH S.L.
56617809,70868441847,Trinidad Valenciano Durán S.Coop.
18239634,56036316801,Mendoza y Sarmiento S.L.
97365946,59432795558,Xiomara Tejera Montesinos S.L.N.E
10513686,79041708542,Inmobiliaria Murcia y asociados S.L.
24092831,23637015546,Vallés y Vidal S.L.N.E
95878167,72758873110,Consultoría Alcántara S.A.
16880311,13276003234,Compañía Ferrán S.Com.
75500204,69468227087,Hnos Serra S.Coop.
24279093,78668139322,Zaida Chaves Amo S.L.U.
27568330,41569963828,Comercial del Norte S.A.
97553280,35635108653,Supermercados del Norte S.A.
57285473,92247091916,Minería ZCS S.A.
29574975,51526472093,Alba & Asociados S.L.U.
88611032,35326311901,Instalaciones SZX S.A.U
36117754,72368939383,Portillo & Asociados S.Com.
66944236,67867426600,Fábrica KCT S.L.N.E
89843613,57474219961,Compañía Alberola y asociados S.A.
14460817,18328820183,Cueto y Valle S.Com.
88769859,21127280890,Grupo Salamanca S.A.
50274443,60441403430,Hermanos Espada S.L.
59944685,61461591487,Suministros Arregui S.L.
63107736,69633788650,Servicios Gomila y asociados S.Coop.
39291656,32002334570,Santos y asociados S.Com.
12403202,49550558898,Tecnologías TEC S.Coop.
81360778,92231832421,Talleres Barroso S.A.
99314935,91573807281,Grupo Duran S.Com.
60952739,53887010994,Banca Privada del Levante S.A.U
31801739,55620760656,Finanzas YS S.Com.
19709599,35593243931,Muñoz & Asociados S.L.N.E
25910307,37027896176,Barón y asociados S.Coop.
18050973,34850638749,Banco Oliva S.A.
55533291,75295160910,Compañía ZR S.L.N.E
18164811,69697150650,Promociones MW S.L.
89291055,46748228446,Chaves y Fortuny S.Coop.
13724216,56272342500,Farmaceútica Bravo S.Coop.
60682237,77170189424,Instalaciones NA S.L.
90949638,81216924465,Familia Moraleda S.L.
82257624,82606601008,Industrias Cisneros S.Coop.
57060500,22695958838,Hnos Olmedo S.A.
51225581,82087422860,Banca Privada GA S.L.N.E
51862992,88936698164,Leoncio Rosales Ibarra S.C.P
32855266,17135593262,Infraestructuras Yáñez & Asociados S.L.L.
82624856,99735027874,Supermercados del Levante S.L.
94819520,43715287055,Gámez y Larrea S.Coop.
95472309,52671998493,Industrias del Mediterráneo S.L.N.E
67015509,24110489896,Despacho Españolas S.L.N.E
36198938,75745102142,Cervantes y asociados S.L.
97165005,32250075988,Promociones Ballesteros S.A.
66391664,76085811528,Giralt y Villalba S.A.D
19207325,40789887374,Requena y Escribano S.L.
84750576,75977386015,Transportes Esteban & Asociados S.Coop.
81006449,23909624616,Moreno Somoza Marquez S.Com.
91870271,98389040045,Mosquera y asociados S.L.N.E
41389237,72342581129,Consultoría TKRM S.L.
27970595,84045007472,Supermercados del Levante S.L.N.E
89427840,16400560290,Construcción Chico S.L.
50604170,38017502993,Lara & Asociados S.A.
72551683,36457520152,Consultoría Iberia S.L.N.E
51164601,12195632004,Grupo Leal S.L.
35057284,17968560303,Sabina Solera Pellicer S.Coop.
11238133,71560028536,Transportes Buendía & Asociados S.A.U
76195267,49959539437,Ramos & Asociados S.L.
16215679,75495535788,Logística Zabala y asociados S.A.
18256308,51161442057,Hermanos Varela S.Com.
58598554,98297647055,Hnos Flor S.L.L.
69018554,25687174067,Español y Villegas S.L.N.E
69461340,24595604765,Aurelio Mas Oliva S.A.
85319305,13174396513,Fábrica CRPK S.A.
73318945,14162304430,Nazaret Espinosa Benavent S.L.
88638883,38797883759,Transportes FB S.L.U.
54578748,88222174038,Noguera & Asociados S.A.T.
17875920,51345421523,Gabaldón & Asociados S.Com.
84228990,19970133653,Pancho Mate Agudo S.Com.
90392999,20454751736,Alexandra Abad Pazos S.A.
21741010,94781825111,Fábrica AMA S.L.U.
89794958,89116178564,Eutimio Manzanares Chaves S.Com.
83823645,31677363975,Lloret & Asociados S.L.N.E
66919655,81516839657,Bárcena y Leal S.A.U
94354541,84201995391,Diéguez y asociados S.L.
20756310,32296586577,Comercializadora Porras y asociados S.Com.
38519986,70687663027,Nicolasa Sala Prieto S.A.
18932479,98548428009,Logística Acero & Asociados S.Coop.
85943415,77023061123,Guardia y Arnau S.A.T.
84914547,55592172541,Comercializadora Aroca S.Com.
41903876,49370146947,Hermanos Buendía S.L.U.
99333157,23672137460,Manufacturas IBZD S.L.
78633516,16910361486,Distribuciones Barrera S.Com.
57637897,79861337482,Pareja y asociados S.Coop.
14595443,10224236623,Servicios Pujadas & Asociados S.A.
79709465,82111032508,Castilla & Asociados S.L.L.
31671719,48111820408,Grupo Rojas S.A.
94354541,70496069339,Familia Font S.A.
80146472,82018695791,Servicios Lorenzo S.A.
42989825,95070411449,Suministros del Noroeste S.A.T.
66765497,27960850111,Distribuciones Ibérica S.Com.
94550183,68285840404,Consultoría Española S.L.N.E
29615809,94967697221,Compañía Garrido S.A.
86952210,23202178914,Manzano y Rosell S.L.
66344124,47564323475,Hnos Carretero S.L.
13148501,77595886617,Promociones Globales S.A.
71060010,24236623736,Comercial Requena & Asociados S.L.N.E
41426417,57923036397,Cristian Tomas Rios S.L.L.
12679012,63399865955,Alimentación MDG S.Com.
68719465,61850296311,Nico Tejedor Andrade S.L.
23571209,47742444932,Supermercados Flores S.L.
27588672,94795925554,Inmobiliaria GHDF S.L.
24102137,79250741486,Fábrica Globales S.A.U
77204864,32539287369,Almeida y asociados S.A.
81097322,44416199829,Amarilis Sedano Bernat S.L.
99436156,85566960053,Esteban & Asociados S.A.D
85886197,40199806369,Nadal y Toro S.Com.
48497866,70576216326,Vega y Montero S.A.
62583526,16547620284,Rosa y Pedraza S.Coop.
21904830,14945297509,Farmaceútica del Sur S.A.
12140284,17717355738,Wálter Romero Vaquero S.L.N.E
16427380,82914329739,Finanzas Cerezo S.L.
95784720,52018694613,Llorens y Rosell S.A.
45189427,68105638467,Desarrollo Rebollo y asociados S.Com.
80353822,19420244258,Instalaciones XRKU S.L.N.E
10687806,51702262362,Alimentación TPQW S.L.N.E
48497866,13438560533,Soluciones Montoya & Asociados S.L.N.E
32767754,69706627456,Supermercados del Mediterráneo S.A.
26476564,34611526404,Abella & Asociados S.L.
20113006,17247495470,Rosado y Luján S.A.
52048710,61370507532,Alba y Escolano S.Coop.
74509733,40310639614,Promociones QMNB S.Com.
13724216,38939982708,Industrias HIG S.A.
61163783,38274547528,Fábrica CL S.A.
47228398,39377155349,Che Cabanillas Expósito S.L.L.
12521691,95724182208,Gaya & Asociados S.L.
97207804,47640501560,Alimentación Salgado & Asociados S.Com.
60070612,80739872905,Carballo & Asociados S.L.L.
36987982,35828621661,Salmerón y asociados S.Coop.
36592322,58873267457,Alimentación LUST S.L.N.E
27984237,64397530642,Hermanos Barrera S.Coop.
39563881,11988930305,Industrias TT S.L.L.
75054196,29832656765,Grupo Marín S.A.
87418503,15751272197,Compañía Perea & Asociados S.Coop.
19718598,67637462440,Noriega y Borrell S.A.U
94701995,96354344537,Milla y Macias S.L.
48353084,20230476976,Ochoa & Asociados S.L.
90710253,96338421107,Alonso & Asociados S.Com.
94173984,98184355549,Andrés Arias Sotelo S.A.
78004485,71863969324,Desarrollo Bustamante & Asociados S.Com.
21622059,98144935421,Gomis y asociados S.L.N.E
62974009,21337485891,Carrasco & Asociados S.Com.
86744482,16849413446,Niño y asociados S.L.N.E
24168071,39334643589,Familia Carvajal S.Coop.
74762512,82476929281,Mendez y Figueroa S.Coop.
97098386,94129787609,Hotel Murillo S.Com.
15731293,68135619296,Comercializadora Tomas S.A.
45122063,24701875593,Talleres JJM S.L.L.
28300138,43157056978,Infraestructuras LMOX S.A.
55160615,10369206059,Otilia Ibarra Méndez S.L.L.
85926872,39821516619,Cuadrado y Aparicio S.Com.
36468395,32457319098,Transportes Castellana S.Coop.
75099565,13118656863,Comercial Vazquez y asociados S.Coop.
16934870,18091643438,Tecnologías del Levante S.L.N.E
39706575,45978413713,Soluciones Muro y asociados S.L.N.E
15392337,23538958605,Instalaciones Canals S.Coop.
81730213,13253150497,Girona y Machado S.A.
29372556,88349352767,Minería Alberola y asociados S.Coop.
29864465,16782049293,Hnos Machado S.L.
96099575,98429156626,Hervás y Alberola S.A.
40984322,56729623091,Trillo y Pedrosa S.A.
18000408,15380952158,Hermanos Pablo S.Coop.
75099565,42193189919,Instalaciones Melero S.L.
51056318,20871867364,Tejero y asociados S.Coop.
32816324,40005481693,Grupo Galindo S.L.N.E
65867444,89683952235,Farmaceútica BVI S.Coop.
23382703,11266243756,Palau y Camino S.Com.
53799736,54487978421,Banco Valls S.Coop.
67526877,19060202426,Familia Serrano S.Com.
41903876,66706263782,Carreras y asociados S.L.N.E
36351513,32257689059,Instalaciones Españolas S.A.
51338900,73246297805,Construcción Pedro y asociados S.A.T.
16274909,35423475794,Ignacio Pizarro Benet S.L.
88290701,92684759114,Inversiones Pizarro y asociados S.L.N.E
86978299,37990239650,Rey & Asociados S.Com.
22860757,55542865922,Agullo y asociados S.L.N.E
73801871,33489294871,Comercial Alcalde S.A.
31337679,27699624212,Soluciones Ibéricos S.L.
91929366,54975920408,Collado y Valcárcel S.A.
18702162,98483182498,Finanzas Fabra S.L.L.
91125824,30094749850,Hidalgo y asociados S.C.P
90060272,40829079127,Inversiones Crespi S.Com.
62844177,71787561068,Promociones LTUC S.Coop.
68978617,74056739630,Logística OOZ S.L.
67775797,25699437911,Despacho Ocaña & Asociados S.Com.
14463038,69530178922,Manufacturas Gallart S.L.
38718296,36794509921,Herrera & Asociados S.L.
39115498,80398135211,Inversiones Company S.Coop.
85609672,72256189524,Riquelme y Chico S.L.U.
83627352,55069658891,Desarrollo EMU S.L.
96293601,44628604768,Farmaceútica Estevez S.A.
86621132,18387057415,Tecnologías QYIY S.A.
53000360,47167912391,Vara y Ibañez S.Coop.
87771351,95392798302,Villanueva y asociados S.Com.
71368989,42247286832,Soluciones VW S.L.N.E
97744943,48776301591,Feliu & Asociados S.A.
40327629,37853164701,Inmobiliaria Codina & Asociados S.C.P
56416797,55020107286,Coll & Asociados S.L.
40599619,34602733285,Desarrollo Integrales S.Com.
78214751,12956718084,Alberdi y asociados S.A.
56609310,52622444403,Comercial Ángel S.L.U.
65154222,34778823571,Grupo Arregui S.L.
58789292,70786393579,Gisbert y Vilaplana S.L.L.
56440187,99578460034,Torre y Pinedo S.A.
16693625,93780768323,Puga y Valenciano S.A.
52942526,62511068830,Familia Santamaría S.L.
99433158,81182469382,Comercializadora VR S.C.P
10558218,42090448597,Construcción Villanueva y asociados S.A.
91870271,92551140761,Familia Rosales S.A.
67394666,92721630853,Suministros del Mediterráneo S.A.
38557552,19196370530,Suministros Ibérica S.C.P
37243016,70912826975,Farmaceútica RA S.L.
77288700,36933643198,Grupo Chaves S.Com.
13204086,71068552341,Transportes Lamas S.A.
18883309,84398407690,Hermanos Melero S.A.T.
93873230,72356826649,Vanesa Miró Abad S.L.L.
80453970,48993687852,Suministros Pont & Asociados S.L.N.E
89613544,70829882695,Clemente & Asociados S.Coop.
88472817,35567092996,Egea y Echeverría S.A.
14685419,46153997467,Suministros Pedro y asociados S.L.N.E
75467730,64533317808,Goicoechea y Noriega S.L.
31923061,67562637522,Grupo Ródenas S.Com.
10110647,85912437527,Parra y Soto S.L.L.
41188655,24506732025,Giner y Guerrero S.L.N.E
29696854,97177553782,Instalaciones del Norte S.A.T.
26118203,73275560451,Sanabria y Estevez S.A.
18783036,79792406230,Grupo Montenegro S.Coop.
70996087,94008379566,Servicios Casas y asociados S.A.T.
41193735,53891340020,Bienvenida Armengol Flor S.C.P
22658530,30937514304,Instalaciones Española S.C.P
47377856,82755503134,Brígida Seco Guillén S.L.L.
42617065,94111246716,Manufacturas Girón S.Coop.
88638883,94020920458,Industrias ADNB S.L.L.
25557384,99063140240,Morena Pavón Cadenas S.A.
43967727,10576463393,Distribuciones Larrañaga S.L.
33757564,91096830052,Banca Privada Carbonell y asociados S.Coop.
71462991,81138779688,Banco Avanzadas S.Com.
48258427,50217331011,Grupo Escribano S.A.T.
54696002,90591652378,Familia Lledó S.Com.
20147492,28455895526,Dani Agustí Luz S.Com.
75280008,65158870817,Eladio Manzanares Pablo S.L.
70739646,93503481369,Promociones Serra & Asociados S.A.
57637945,33509776735,Hotel del Noroeste S.L.N.E
21929249,43143312784,Suministros QQWV S.C.P
42583912,89415108538,Alcalde & Asociados S.A.
74057106,42112857565,Despacho del Mediterráneo S.A.
56720684,70841383219,Grupo Cabanillas S.L.U.
40789621,70842735250,Inversiones del Sur S.A.
72473770,14745536605,Inmobiliaria Cabrero S.L.N.E
58624692,98891903780,Logística Inteligentes S.Coop.
32081109,17574155289,Rios y Oliver S.L.N.E
69645430,84753514718,Tecnologías Bolaños S.Com.
91643267,42870911875,Inversiones Muro S.Com.
98418207,69933948396,Transportes Hernández S.L.U.
57992857,64480117096,Farmaceútica del Mediterráneo S.L.
84179600,19165744990,Consultoría Godoy y asociados S.Com.
32881526,81576565252,Alemán y Gallart S.C.P
20882588,94347719401,Promociones Vicente S.Com.
15108074,70308288732,Isern y asociados S.L.N.E
36746812,74523378817,Becerra y Donoso S.C.P
29069588,68903416932,Ángeles Blanca Borrás S.Com.
47409608,99883813504,Transportes Avanzadas S.L.L.
35373442,86688662105,Villar & Asociados S.L.
21427627,46937836065,Telmo Duque Jurado S.L.
71060010,61817915149,Pedrosa y Francisco S.Coop.
73937383,12073213650,Castejón y asociados S.Com.
21300303,19040503925,Hotel Llorente & Asociados S.Com.
39783330,61735980189,Alimentación del Sur S.L.N.E
69230394,24567032453,Odalys Calvet Daza S.Com.
69116740,32785273435,Industrias UVBV S.L.N.E
10096431,77986916914,Instalaciones XJLJ S.Com.
30526240,53659839160,Omar Reguera Miranda S.L.
57175761,54262365762,Gil y asociados S.Com.
24196740,73105505076,Fábrica Colom & Asociados S.L.N.E
38519986,43527396886,Cabrera y asociados S.A.
42019781,92678852581,Tolosa & Asociados S.Com.
86768100,31117196562,Borrell y Parra S.Com.
47582711,11925526506,Hnos Diez S.A.
18794254,66414485426,Germán Uribe Sureda S.L.N.E
78117120,13185580401,Consultoría BY S.Coop.
89963707,43102615856,Comercial CCJ S.Coop.
39764472,42410952967,Hotel del Mediterráneo S.Coop.
47566017,52856617065,Compañía DAW S.L.L.
49162753,44431722043,Grupo Mosquera S.Coop.
30895400,67120202888,Marín & Asociados S.L.
93688614,18117995790,Sainz & Asociados S.A.
41607329,66812363359,Rico y asociados S.A.
31219609,10209641068,Minería IQM S.A.D
36476800,57258185802,Finanzas Sotelo y asociados S.A.
63298559,22194131318,Arana y Segura S.Coop.
79976105,97511013380,Manufacturas Bayona y asociados S.L.L.
18902940,49007140987,Comercial VYD S.Coop.
13148501,73070067571,Minería JDCV S.L.
32240565,51984113903,Diéguez y Reig S.A.
90392999,63237419906,Industrias Quirós y asociados S.L.L.
66200695,86007537035,Servicios Internacionales S.L.
89709679,96968617881,Llorens y Exposito S.Coop.
80164823,52717479464,Manso y asociados S.Com.
51147617,65992699391,Serna y Linares S.Com.
21544906,26080611761,Talleres QFH S.Coop.
30161776,97314896687,Sobrino y Torres S.A.
70249010,72438550646,Inmobiliaria Ribes & Asociados S.L.N.E
65234548,59823727824,Servicios Castellana S.L.
66809577,61407454482,Ágata Galiano Jove S.A.
20283606,15999876512,Anglada y Alarcón S.A.
63107736,79566350607,Julián y Pablo S.L.L.
45808857,51492370592,Aguado y asociados S.Com.
21173503,42894847597,Hermanos Pedraza S.Com.
41548381,77142843648,Manufacturas Ibérica S.A.
44268390,97521302731,Asdrubal Antúnez Calatayud S.Coop.
33144378,19210691195,Alimentación Ibérica S.A.
29018431,23736200638,Barberá y Suárez S.Coop.
84326975,58369361219,Garcia y Villa S.L.L.
51164601,65908542854,Farré y Posada S.L.
24000319,50051184381,Quirós y Sales S.L.
68516393,98669856964,Instalaciones GASJ S.L.N.E
95236127,72594404626,Albero y Zapata S.C.P
72966263,20875075513,Marquez y Sarabia S.L.
73153584,27910270579,Comercial VJ S.L.
94531468,91316630073,Hotel Olmo & Asociados S.Com.
44231564,71521764460,Suministros Pardo S.Com.
18398458,24510320877,Banco Carrión & Asociados S.A.
79780160,53642680397,Manufacturas LXZ S.L.L.
37728059,44859877672,Carina Adán Cortés S.A.
32569544,98337146542,Fabra & Asociados S.Coop.
41192144,74538749254,Servicios Armengol S.C.P
51164601,24735252355,Narciso Alcalá Gaya S.L.U.
15731293,10600180454,Hermanos Vives S.Coop.
93843006,39454948511,Viviana Escobar Sedano S.A.
41279878,64642060744,Calvet y Expósito S.A.
49176885,95771057609,Comercializadora Torralba S.A.
36468337,50670956417,Soluciones Avanzadas S.Coop.
59244217,76649167974,Alegre y asociados S.A.
17965193,56390232820,Banco Rincón S.Com.
36843029,57154040608,Talleres Saavedra S.Com.
44881237,51045375923,Grupo Anaya S.L.N.E
54578748,18474452338,Grupo Zabaleta S.L.L.
63878829,12893553863,Gárate y asociados S.Com.
74139924,78879424846,Hotel del Noroeste S.L.N.E
36383800,49876742368,Castelló y Salgado S.L.
86805542,25160553113,Acuña & Asociados S.A.D
50844080,65112968920,Compañía DQOL S.Coop.
15108074,95309462884,Inversiones Dueñas y asociados S.C.P
25858243,79113050334,Águila y Garcés S.L.N.E
76067113,70520885753,Supermercados Sebastián S.L.
25910307,72728202559,Restauración Olivares & Asociados S.Coop.
29677215,41393364246,Paniagua y Rodrigo S.L.
63760024,59258165374,Restauración FC S.Coop.
89189273,52911670054,Alimentación Guardia y asociados S.A.
64258424,42174092826,Mendez y asociados S.L.
18062481,82890983686,Familia Medina S.L.L.
49661404,96249730407,Soluciones Carnero y asociados S.A.
56084604,47466943032,Transportes Castellana S.L.
84844663,22469138824,Industrias Española S.Com.
88068616,33953235018,Supermercados Garrido & Asociados S.L.N.E
90823698,76594403400,Grupo Borrás S.A.T.
13281501,44940870836,Restauración FUTV S.Com.
45562113,57919515236,Familia Arévalo S.A.
37179420,25124484951,Hermanos Herrera S.Com.
17515736,85782919053,Serna y Coronado S.Coop.
52787117,31029296496,Distribuciones OCJ S.A.
92248179,82751162117,Supermercados Almazán S.Com.
84266439,84906676150,Restauración Españolas S.A.
33980585,61287489281,Distribuciones Pereira & Asociados S.C.P
60290451,74924063216,Construcción Río y asociados S.A.
20624486,70507412784,Inmobiliaria Gimeno S.A.
20279814,67420629021,Consultoría Molina y asociados S.A.
18790945,11995764682,Soluciones Viana S.L.
50829903,91630162022,Hotel Sarabia S.Com.
49920517,32263414787,Landa & Asociados S.A.
79428737,86567892967,Inmobiliaria Globales S.L.N.E
86181264,36584688668,Chus Ruano Salamanca S.Com.
71067781,74284726250,Despacho SP S.L.
49081737,89124810990,Logística Gelabert S.L.
58076222,55830906297,Inmobiliaria Arteaga S.L.
97744943,36389541998,Soluciones Montaña S.A.D
71060010,27512093329,Arce & Asociados S.L.
23693665,79083471171,Bayón & Asociados S.Coop.
82679553,78353678835,Talleres Españolas S.L.L.
51132669,53571836661,Hnos Riera S.L.N.E
97263600,93031282344,Transportes Egea & Asociados S.A.
41279878,80860931097,Construcción Castañeda & Asociados S.A.
90478858,30595978155,Elías & Asociados S.L.
74605261,19288879658,Restauración GZF S.L.N.E
33271309,80266166431,Inversiones Toro y asociados S.Coop.
23216538,36010865036,Pagès y Vargas S.Com.
15906064,86666973632,Grupo Alegria S.Com.
30557756,20072461458,Terrón y asociados S.Coop.
70193806,81585042597,Aránzazu Pareja Bonet S.Coop.
44131639,45135690825,Pla & Asociados S.Coop.
60010159,53907203894,Tecnologías Maestre y asociados S.A.
27017316,22014153690,Benítez & Asociados S.Com.
54028234,93827823569,Inversiones Barranco S.A.T.
22574430,86153738221,Hermanos Lluch S.C.P
33435844,85966171268,Soluciones del Noroeste S.A.
28705534,27946282473,Manufacturas MBJ S.A.
89480401,72162474917,Alimentación Bermúdez S.L.L.
83183840,89850044933,Villaverde & Asociados S.Coop.
79393711,62577350063,Lourdes Arévalo Mateo S.L.
98467457,98903941759,Alberola y asociados S.Com.
65906731,12921501066,Distribuciones Sáenz & Asociados S.L.N.E
87549437,53964717498,Promociones Españolas S.L.
32187765,89679894710,Hnos Roman S.Coop.
13056950,45867994346,Velázquez & Asociados S.Coop.
83747573,26917491142,Caro y Roma S.Coop.
30243619,48802577293,Soluciones del Noroeste S.C.P
46480521,52447425406,Matas y Sevilla S.A.
61580378,27915518671,Jenaro Lago Alcalde S.A.U
62683308,44128810535,Bastida y asociados S.Coop.
57727171,57842541967,Familia Verdugo S.Com.
62288055,31501965162,Carlos y Anaya S.Coop.
70963652,70759837070,Compañía AUX S.Com.
34001598,79985252526,Hermanos Morcillo S.C.P
86359296,37681313351,Hnos Aragón S.Com.
84417713,35821120879,Tecnologías Tenorio & Asociados S.A.
63688866,55409112895,Banco Tamarit & Asociados S.A.
42919356,51064361082,Portero y Aguado S.L.L.
25069950,54559207805,Fábrica Pelayo y asociados S.A.
38415136,97879013147,Acedo y asociados S.L.L.
25459918,88990359617,Grupo Arranz S.C.P
69813419,45310499906,Grupo Huerta S.Com.
20537029,31558839227,Compañía Internacionales S.Com.
54996186,43505101007,Banca Privada Bayo y asociados S.A.D
33697568,87341730891,Giner & Asociados S.L.
23737572,32355025253,Suministros Pla & Asociados S.A.
53035401,23946879739,Familia Checa S.Com.
80112924,19081713374,Tecnologías Vazquez & Asociados S.L.
93283134,35299328973,Carlos Aramburu Barberá S.C.P
17908701,93341409760,Conrado Barranco Téllez S.Coop.
46804225,88765649814,Ferreras y asociados S.Com.
43484552,41211080896,Grupo Armengol S.A.
39654476,44251659087,Victor Manuel Polo Balaguer S.Coop.
43320945,56376445906,Hierro y Jimenez S.L.
96382097,71704766415,Desarrollo Paniagua & Asociados S.A.
15353417,86019993779,Talleres Camino & Asociados S.A.
23386299,64528969259,Piñol & Asociados S.A.
76394781,84742456850,Banco Molins S.L.N.E
91417556,38896593685,Infraestructuras Española S.A.
18947256,12695816900,Corral y Casado S.A.
69342241,34431802604,Transportes Internacionales S.L.
67637188,78715249789,Alimentación Marcos y asociados S.Coop.
44334873,95078058483,Santamaría & Asociados S.Com.
51384701,89188360342,Infraestructuras Berenguer S.L.
24832206,26927346511,Inversiones Molina y asociados S.A.
91939309,82003976119,Grupo Carpio S.A.
93480945,51588559897,Ignacia Aragonés Batalla S.L.L.
11939932,28180067514,Servicios Españolas S.A.
10634973,63793565425,Jiménez y asociados S.A.
88183402,49783230470,Transportes FM S.L.
86440440,69245823450,Bautista Ariño Lopez S.A.D
14752701,41348920967,Comercializadora Avanzadas S.L.
39773732,77523259552,Figueroa y asociados S.L.
87565719,10116338384,Talleres Crespi & Asociados S.Coop.
73276965,21631093180,Minería del Norte S.A.
14665573,81217764124,Transportes Pino S.Coop.
49265002,37951841142,Navas y Pombo S.A.
40718458,33890914028,Laguna y asociados S.L.
97654822,96743103653,Grupo Ramis S.Com.
92455407,90887844226,Manso y asociados S.Coop.
94222391,19629622651,Despacho del Norte S.Coop.
23761362,61383689787,Mateos & Asociados S.L.
48344884,82529412084,Comercializadora del Norte S.A.
70782099,84448746422,Anita Giner Carretero S.Com.
87045014,72365864980,Francisco y Cano S.Com.
14479580,65492391757,Guadalupe Salazar Cid S.L.
71412225,52591864789,Finanzas Cifuentes S.A.
28076007,65098840548,Distribuciones QBYH S.L.
10361928,98675510100,Desarrollo Internacionales S.L.
37945150,93395158503,Gaya y Ariza S.Com.
85433420,46757675548,Construcción Alfonso y asociados S.L.N.E
32825098,81730916032,Suministros VRWF S.L.
71620330,25058252615,Familia Jódar S.L.N.E
41454484,39889457191,Hnos Domingo S.A.T.
68516393,97929262077,Alimentación JT S.L.
86768100,91345561343,Inversiones Tello S.L.
16541348,90646740132,Banca Privada Martin & Asociados S.L.N.E
84624506,31771625884,Inmobiliaria Carmona & Asociados S.Coop.
22301581,21293437060,Restauración Ibérica S.Com.
96968450,98998532453,Vilanova y Donaire S.C.P
78154588,67834252182,Construcción UC S.L.N.E
73622030,20723420225,Grupo Merino S.L.N.E
43792647,16951467085,Pino & Asociados S.Com.
51406916,85632945660,Gutiérrez y Benavent S.C.P
28206084,55037273416,Finanzas Morell S.A.
32974217,57195252978,Hnos Guillen S.L.N.E
91975522,64230708025,Benito & Asociados S.L.
76439611,58523783553,Hotel del Noroeste S.L.
62974009,34511076561,Compañía Avanzadas S.Coop.
99504284,10268489160,Farmaceútica RUJS S.Com.
53666171,51466774582,Hermanos Rivera S.Coop.
65710134,22126012664,Taboada y Quintanilla S.A.
44294444,49788951442,Lalo Duque Vélez S.Com.
75291393,42737069452,Grupo Martin S.C.P
69018554,57721896759,Hermanos Rosado S.C.P
94888816,17652159249,Comercial del Mediterráneo S.C.P
23708855,27395653953,Méndez y Donoso S.L.N.E
65034897,68434314093,Restauración del Noroeste S.A.
58600374,64089090050,Inversiones Díez S.Coop.
23438450,59020522811,Collado y Uría S.L.N.E
82552617,65283897505,Salvador y Jiménez S.L.L.
29303861,15903663516,Alvarado y Bonet S.A.
61419674,75671741794,Instalaciones VBA S.Coop.
42514687,76066360344,Minería del Levante S.Com.
97520807,52207876712,Vicens y Expósito S.A.
57175761,54024145906,Supermercados NRGS S.C.P
