dni_propietario,id_mascota
26319502,271757
26265692,271758
34884328,271759
83570110,271760
66076521,271761
64819611,271762
15654913,271763
78583348,271764
47835961,271765
68943960,271766
92497947,271767
75961792,271768
55932081,271769
54786272,271770
61246770,271771
11713270,271772
90348309,271773
89791852,271774
50036020,271775
59596032,271776
74231074,271777
25863657,271778
30060749,271779
59047191,271780
94395166,271781
18249203,271782
23750707,271783
63854555,271784
30643435,271785
98126598,271786
55239577,271787
20071663,271788
36725389,271789
56308388,271790
71815349,271791
21433963,271792
81486873,271793
74144000,271794
54851157,271795
23925389,271796
52603393,271797
81244954,271798
82277577,271799
63333111,271800
67215107,271801
34885411,271802
66579136,271803
19895242,271804
92892486,271805
53631955,271806
73169424,271807
89947963,271808
91519165,271809
91211371,271810
19443092,271811
31919485,271812
56685069,271813
81731710,271814
36765360,271815
66940788,271816
98868082,271817
22605337,271818
18457726,271819
96669720,271820
82852646,271821
38553198,271822
56625533,271823
67774298,271824
20792515,271825
91473569,271826
35869975,271827
96387031,271828
22681670,271829
22564953,271830
23307371,271831
81647748,271832
39050779,271833
29749303,271834
96903947,271835
34685437,271836
54793857,271837
29458877,271838
24245316,271839
57180418,271840
19408295,271841
27525913,271842
71078008,271843
51577328,271844
32914594,271845
36742288,271846
58617431,271847
32209282,271848
62999059,271849
11166372,271850
53448431,271851
73835032,271852
51521621,271853
29912441,271854
43266786,271855
95923250,271856
48600387,271857
38683663,271858
27675835,271859
95107595,271860
19395667,271861
78403133,271862
63956753,271863
71197652,271864
99246350,271865
80858107,271866
12306281,271867
39346935,271868
27814884,271869
98528334,271870
71048517,271871
66682845,271872
70713344,271873
97238207,271874
98315703,271875
74724186,271876
73345000,271877
88976345,271878
12899944,271879
53062435,271880
29374198,271881
68230328,271882
70421354,271883
49745170,271884
40012673,271885
28289281,271886
20309427,271887
68077037,271888
58483704,271889
84054544,271890
64548975,271891
37876957,271892
79732568,271893
59493249,271894
77861791,271895
31549398,271896
19156069,271897
89244063,271898
22787056,271899
96634938,271900
68930043,271901
31099108,271902
21768415,271903
88821149,271904
42818668,271905
93739612,271906
91730781,271907
69357492,271908
36768791,271909
68482363,271910
50811145,271911
50339171,271912
84937278,271913
33173699,271914
49663843,271915
66950714,271916
52583066,271917
50022512,271918
79520974,271919
20282225,271920
40182006,271921
14688305,271922
33235298,271923
68384244,271924
70631461,271925
99092443,271926
50947822,271927
16943848,271928
52502595,271929
24109060,271930
28692794,271931
46588394,271932
20495155,271933
81927834,271934
47526166,271935
18780801,271936
86708514,271937
64405603,271938
24713337,271939
48196515,271940
15742624,271941
20338766,271942
70371435,271943
59783927,271944
31597369,271945
21172366,271946
47076921,271947
38087753,271948
85509181,271949
23789023,271950
82448441,271951
86305017,271952
67765027,271953
13842434,271954
80861208,271955
58368827,271956
82810717,271957
30716579,271958
65406037,271959
11935104,271960
84243034,271961
79613039,271962
61305975,271963
17950518,271964
80111377,271965
14521215,271966
16044975,271967
68912758,271968
62991493,271969
34585176,271970
72109476,271971
75413362,271972
44772673,271973
92679087,271974
30988793,271975
57653102,271976
35317764,271977
75028077,271978
41024455,271979
75230810,271980
87700380,271981
89743111,271982
47013379,271983
48369935,271984
34824558,271985
63022434,271986
54448358,271987
94405834,271988
92450695,271989
86551521,271990
31085890,271991
49667714,271992
39785585,271993
94575987,271994
94685778,271995
73381937,271996
48344684,271997
21071133,271998
58670173,271999
34223613,272000
80287060,272001
26656031,272002
21818403,272003
51743958,272004
33316108,272005
51310245,272006
52999227,272007
14539059,272008
20995571,272009
34531826,272010
51414246,272011
87006116,272012
71234816,272013
48296472,272014
81520332,272015
41244236,272016
80735337,272017
29435032,272018
28528191,272019
33028958,272020
52176528,272021
90335219,272022
77403269,272023
31109211,272024
83011429,272025
85673418,272026
87409531,272027
17760151,272028
50801701,272029
67997071,272030
33133765,272031
18418850,272032
14021364,272033
37985210,272034
32271493,272035
24922023,272036
84239559,272037
73542355,272038
77449051,272039
26865328,272040
30314439,272041
65598739,272042
64007394,272043
62404430,272044
24126190,272045
41406932,272046
60880336,272047
52355286,272048
94715993,272049
97607242,272050
91014245,272051
75710907,272052
86832136,272053
72808873,272054
39383843,272055
92769155,272056
39460695,272057
27169931,272058
46451177,272059
40760453,272060
80440121,272061
76065287,272062
33146697,272063
46442664,272064
88734125,272065
74451122,272066
29175580,272067
98665010,272068
69995141,272069
87954030,272070
48720855,272071
86957992,272072
59005711,272073
10700178,272074
58333939,272075
23069862,272076
80810661,272077
21401934,272078
19518419,272079
61606623,272080
45899066,272081
34461737,272082
13230031,272083
66947151,272084
15986513,272085
21531154,272086
86943849,272087
17038238,272088
47588986,272089
29015548,272090
35482632,272091
74338402,272092
55616173,272093
68840017,272094
89967291,272095
10570360,272096
99825403,272097
18267664,272098
15456359,272099
84725957,272100
96635866,272101
76977500,272102
74886249,272103
75100801,272104
49257738,272105
82825879,272106
13457846,272107
44096694,272108
73523085,272109
80189674,272110
75504969,272111
90967430,272112
42509592,272113
59911709,272114
10610943,272115
64897624,272116
38924518,272117
36149246,272118
23735718,272119
73028081,272120
44188334,272121
53480663,272122
47360531,272123
39989645,272124
22103668,272125
64979080,272126
35740626,272127
76836062,272128
72396809,272129
63681990,272130
82055464,272131
30939714,272132
91229882,272133
95114860,272134
85608710,272135
86667843,272136
38888602,272137
56167426,272138
78224882,272139
97415690,272140
82276285,272141
85353034,272142
30066283,272143
81991210,272144
83946995,272145
49239854,272146
34314490,272147
27419979,272148
60672969,272149
82736554,272150
34564815,272151
28482453,272152
18577799,272153
80233234,272154
23838485,272155
82831711,272156
36177837,272157
16662586,272158
46538941,272159
26733483,272160
32018802,272161
67696615,272162
23819768,272163
78608641,272164
13137247,272165
52374460,272166
82768079,272167
14206250,272168
76661957,272169
85000605,272170
34793735,272171
61833951,272172
67675421,272173
91204951,272174
14412929,272175
26426826,272176
95144705,272177
57405269,272178
66958936,272179
72556386,272180
58786441,272181
57914223,272182
72734109,272183
58484148,272184
87278108,272185
41033345,272186
13967385,272187
65330168,272188
21501450,272189
85941033,272190
29617631,272191
21291634,272192
34783391,272193
39919338,272194
49956590,272195
25734681,272196
23063004,272197
58505871,272198
86037988,272199
62134584,272200
35866046,272201
13575516,272202
56140212,272203
74111866,272204
37597043,272205
56685548,272206
39324138,272207
31452170,272208
76471055,272209
12332003,272210
15564009,272211
31084796,272212
66162291,272213
81911623,272214
82489339,272215
57630627,272216
22986630,272217
46470551,272218
64945024,272219
77530329,272220
86335666,272221
58366726,272222
51404291,272223
23262483,272224
79769445,272225
99387602,272226
54458147,272227
38956221,272228
51210588,272229
44426454,272230
83172802,272231
22641754,272232
38188753,272233
63597397,272234
55288978,272235
38764195,272236
11947122,272237
63064081,272238
43982537,272239
22219458,272240
87839242,272241
59678189,272242
69801678,272243
45381559,272244
19655460,272245
47356866,272246
45284875,272247
84655897,272248
11830441,272249
69975418,272250
90345205,272251
18143356,272252
99443198,272253
17397196,272254
39601071,272255
47991395,272256
80760894,272257
68047758,272258
47286952,272259
68162921,272260
12549845,272261
60515744,272262
30179559,272263
92622580,272264
94005887,272265
72455405,272266
46128630,272267
72235104,272268
30266537,272269
72540183,272270
52757184,272271
55931128,272272
60387637,272273
60922204,272274
39888050,272275
98987794,272276
88760079,272277
67754257,272278
98514030,272279
59625495,272280
37503239,272281
61967769,272282
96161274,272283
72841330,272284
97157354,272285
32760910,272286
86197206,272287
38249805,272288
71508806,272289
65495089,272290
13771665,272291
66844532,272292
20078651,272293
45558797,272294
18554392,272295
11833282,272296
78764610,272297
54589646,272298
34233380,272299
43210239,272300
74011042,272301
64536985,272302
92428623,272303
22876718,272304
94260958,272305
89950171,272306
28651439,272307
28885443,272308
35862504,272309
21533601,272310
68931940,272311
59272139,272312
84812011,272313
35278398,272314
69363065,272315
85846554,272316
71443298,272317
24754589,272318
73000744,272319
10877704,272320
10044426,272321
89348372,272322
58352614,272323
45730424,272324
90868839,272325
42374239,272326
49634687,272327
82104104,272328
59479228,272329
47359945,272330
63271201,272331
22243289,272332
82520039,272333
68280797,272334
33481001,272335
24331679,272336
73908952,272337
90790196,272338
95902696,272339
79323754,272340
85648407,272341
54037582,272342
50390690,272343
12100980,272344
17100739,272345
86287846,272346
75867186,272347
75180610,272348
82899370,272349
13549255,272350
46137154,272351
97227887,272352
92019408,272353
17916400,272354
25863757,272355
64220060,272356
67430205,272357
98946393,272358
54452520,272359
89417525,272360
52321405,272361
40912250,272362
53093399,272363
83052733,272364
75660253,272365
98143166,272366
46749453,272367
40259411,272368
79054909,272369
24610112,272370
28905298,272371
49959057,272372
65176000,272373
18723541,272374
59375875,272375
92322203,272376
17867396,272377
70453763,272378
45095709,272379
68311420,272380
72500234,272381
21074092,272382
19459148,272383
18668379,272384
62473576,272385
57727582,272386
19976884,272387
90403256,272388
15598084,272389
47421455,272390
13584779,272391
25757381,272392
63463927,272393
76916164,272394
27201286,272395
24831383,272396
80654718,272397
52070448,272398
39307103,272399
80418838,272400
55872077,272401
79550735,272402
70879753,272403
72681837,272404
72959020,272405
82861591,272406
62442286,272407
35467565,272408
47345598,272409
59957299,272410
22498150,272411
19943829,272412
21355290,272413
52229650,272414
25100980,272415
50334696,272416
93136269,272417
39107048,272418
73764926,272419
59117077,272420
94059209,272421
20488122,272422
16414592,272423
27846391,272424
98404838,272425
94378734,272426
56575725,272427
67801029,272428
27483121,272429
82322551,272430
81066801,272431
44398770,272432
49185987,272433
98791154,272434
15724753,272435
10303399,272436
36133638,272437
53309655,272438
32073896,272439
61873303,272440
41608248,272441
30831293,272442
99856322,272443
39518460,272444
67810611,272445
65656975,272446
12324232,272447
54756898,272448
85368333,272449
82422981,272450
37918635,272451
88690145,272452
78802443,272453
50436180,272454
22180457,272455
59446443,272456
79011755,272457
25447082,272458
46351426,272459
58203413,272460
15820765,272461
11702499,272462
35900050,272463
44797432,272464
96738913,272465
30620381,272466
74015900,272467
57438798,272468
42833049,272469
35489352,272470
24341757,272471
99448989,272472
73829594,272473
55682189,272474
25257608,272475
70527629,272476
45214129,272477
77984709,272478
96706355,272479
47732036,272480
90595717,272481
19911666,272482
77910207,272483
65801408,272484
74350204,272485
14691293,272486
53985234,272487
41013995,272488
80685369,272489
66779192,272490
37744469,272491
78006842,272492
38078363,272493
39503030,272494
85034593,272495
18837942,272496
15672520,272497
67369869,272498
16754290,272499
75071898,272500
74439004,272501
83118559,272502
35413105,272503
16225518,272504
29454888,272505
24756210,272506
49964499,272507
93740354,272508
21592902,272509
40411136,272510
30041526,272511
98264410,272512
51884894,272513
50923091,272514
80717415,272515
29707128,272516
63947416,272517
34220661,272518
16149750,272519
93698105,272520
76621912,272521
96584295,272522
14065999,272523
86976076,272524
70161201,272525
70795276,272526
24395669,272527
10882047,272528
79744052,272529
83790162,272530
36570421,272531
33722012,272532
52566392,272533
61123713,272534
41276264,272535
53960408,272536
85988462,272537
77420163,272538
64089618,272539
20967701,272540
35177864,272541
18783502,272542
32486409,272543
97510200,272544
85006260,272545
56148386,272546
45920984,272547
40271288,272548
75942901,272549
25413280,272550
59243643,272551
70169933,272552
13051900,272553
77873345,272554
92010329,272555
14122778,272556
24845206,272557
18068473,272558
40753638,272559
95717098,272560
93327307,272561
79101417,272562
34609872,272563
73114684,272564
25322726,272565
95343160,272566
27554727,272567
20594725,272568
98305479,272569
60791814,272570
43333765,272571
48315356,272572
20736853,272573
38919446,272574
80666509,272575
97218517,272576
38023762,272577
11402375,272578
54380152,272579
69235645,272580
16281750,272581
63320071,272582
14341294,272583
21215123,272584
89744059,272585
46549883,272586
29429236,272587
59668129,272588
70130390,272589
39723930,272590
79845174,272591
16709187,272592
47120158,272593
23624754,272594
83670888,272595
98414064,272596
50298951,272597
96035561,272598
86677553,272599
47297087,272600
34073082,272601
31639577,272602
90815012,272603
37746588,272604
48441680,272605
41617870,272606
33443426,272607
96583542,272608
16285856,272609
19453545,272610
76646971,272611
62117629,272612
42380645,272613
82001831,272614
72849062,272615
66578581,272616
72159415,272617
23997491,272618
29458187,272619
37984841,272620
51748551,272621
43068828,272622
58297606,272623
29064230,272624
63057749,272625
84181315,272626
89760113,272627
63128045,272628
39100550,272629
90638133,272630
54349435,272631
26117227,272632
72304105,272633
20851291,272634
77605899,272635
12257538,272636
68654479,272637
76111797,272638
12836575,272639
17174766,272640
47467443,272641
86525243,272642
96839945,272643
41019594,272644
68428760,272645
35891971,272646
23284905,272647
39168709,272648
86953675,272649
17608659,272650
97533041,272651
15070638,272652
11738335,272653
64976329,272654
43680300,272655
98729574,272656
19253894,272657
57558308,272658
12676840,272659
49566734,272660
47704868,272661
90658074,272662
66123023,272663
89068226,272664
63404937,272665
30879079,272666
54182832,272667
17712996,272668
66434665,272669
62870880,272670
58357953,272671
48307309,272672
92820862,272673
59722168,272674
61461455,272675
14436595,272676
58016904,272677
44504340,272678
97562114,272679
24078445,272680
17056209,272681
66040040,272682
20425321,272683
61280433,272684
33336340,272685
43029572,272686
82304131,272687
74071652,272688
85545989,272689
18659989,272690
24088015,272691
28845215,272692
34748471,272693
48401733,272694
92314910,272695
78999658,272696
52133763,272697
54772154,272698
49365020,272699
64607096,272700
74231868,272701
59405389,272702
50656659,272703
28715109,272704
88836214,272705
39590100,272706
95938123,272707
11737006,272708
29018862,272709
76566694,272710
36341329,272711
36408871,272712
63317718,272713
64931345,272714
31293178,272715
38585703,272716
21573094,272717
90694725,272718
67229945,272719
58551939,272720
73485272,272721
43007455,272722
46194982,272723
28272202,272724
54813701,272725
99248523,272726
46325609,272727
20861777,272728
45446748,272729
64330003,272730
10599914,272731
82966402,272732
39126665,272733
11430278,272734
87191380,272735
21688635,272736
65911188,272737
31736448,272738
59084487,272739
64273655,272740
35476382,272741
63502435,272742
13679343,272743
24364535,272744
76899069,272745
47311749,272746
16509392,272747
54251675,272748
60635641,272749
79946003,272750
35553312,272751
13947815,272752
58282519,272753
81079666,272754
38598227,272755
66582486,272756
89622034,272757
86785509,272758
51282944,272759
72385965,272760
35251802,272761
26149807,272762
10399368,272763
38321519,272764
51577306,272765
43733441,272766
48140228,272767
96661484,272768
28490351,272769
61102229,272770
99851803,272771
31042520,272772
48941085,272773
57037378,272774
90482688,272775
67390305,272776
10865674,272777
55365623,272778
13600768,272779
35157666,272780
17375252,272781
23087837,272782
56306999,272783
66374814,272784
66296762,272785
17094556,272786
89455702,272787
56068339,272788
98755730,272789
19877551,272790
96907350,272791
13132774,272792
81401696,272793
76545631,272794
82796899,272795
34028443,272796
75737246,272797
13638692,272798
32691227,272799
29905542,272800
26929671,272801
55709955,272802
34035260,272803
36656208,272804
38098407,272805
30936109,272806
37440897,272807
55208917,272808
14244477,272809
53685059,272810
63469442,272811
89440297,272812
66174758,272813
53943938,272814
56276334,272815
26269227,272816
36623251,272817
70334673,272818
58200529,272819
32084326,272820
69735858,272821
68027308,272822
34943055,272823
96181180,272824
54483983,272825
16883911,272826
25903731,272827
50479405,272828
14467815,272829
75997963,272830
52083727,272831
16288841,272832
77806348,272833
54863359,272834
46716211,272835
88497659,272836
47498723,272837
61223196,272838
94729220,272839
61246677,272840
49337182,272841
11966991,272842
93068051,272843
45810818,272844
99284161,272845
25435929,272846
74728569,272847
84636876,272848
63964466,272849
49984290,272850
77659771,272851
27322713,272852
39114653,272853
29494989,272854
24044328,272855
21890620,272856
94478814,272857
10910027,272858
15527226,272859
88687494,272860
93310823,272861
59102244,272862
89350797,272863
83492136,272864
46668122,272865
69936791,272866
77121430,272867
86080082,272868
64536614,272869
34704549,272870
13465136,272871
12234877,272872
93616759,272873
81401500,272874
53431592,272875
98379667,272876
55626864,272877
84662016,272878
72025887,272879
73233494,272880
50384731,272881
24836512,272882
18609689,272883
64645874,272884
39731862,272885
13812411,272886
92525928,272887
69613129,272888
71995084,272889
16741499,272890
71407831,272891
70146771,272892
78466569,272893
13808086,272894
14024751,272895
38935094,272896
85908467,272897
29407948,272898
56738348,272899
99602430,272900
62365117,272901
77224589,272902
53288379,272903
84876634,272904
12033948,272905
96601234,272906
79664443,272907
70318207,272908
27210556,272909
37362249,272910
25299728,272911
88264399,272912
22751134,272913
34911841,272914
21947331,272915
13453088,272916
15926513,272917
43995898,272918
76186818,272919
73891002,272920
55248464,272921
11705057,272922
30421416,272923
84000353,272924
14785537,272925
93744390,272926
74322989,272927
26721921,272928
34553182,272929
46062927,272930
53087034,272931
68717259,272932
28642069,272933
43796190,272934
17097231,272935
25646785,272936
94903895,272937
33230952,272938
21707695,272939
25556384,272940
98138333,272941
19562649,272942
63981268,272943
69554913,272944
89627361,272945
77182580,272946
32647853,272947
51903211,272948
24485046,272949
27925975,272950
76924113,272951
43874573,272952
55984861,272953
12030781,272954
24543629,272955
64379918,272956
96245364,272957
31364003,272958
60865522,272959
41461505,272960
91092556,272961
97509000,272962
92678620,272963
57811268,272964
95088318,272965
71579525,272966
43911001,272967
24237399,272968
97811629,272969
75963133,272970
15428828,272971
70177593,272972
28978020,272973
90423064,272974
14215542,272975
46348683,272976
30177680,272977
25984079,272978
72344434,272979
46656781,272980
90201229,272981
99575365,272982
18946271,272983
72984362,272984
75778439,272985
47331180,272986
85567293,272987
48041802,272988
84140091,272989
32039419,272990
53576736,272991
41489311,272992
69722525,272993
15876271,272994
95790271,272995
51204335,272996
61607806,272997
87437440,272998
91350259,272999
72379957,273000
88017204,273001
95793509,273002
47837368,273003
56611351,273004
26424820,273005
81820904,273006
36794316,273007
58769859,273008
88271317,273009
88668454,273010
76939460,273011
10291586,273012
29731842,273013
63512130,273014
22804811,273015
87875045,273016
65117706,273017
32873389,273018
82770437,273019
22992646,273020
35677004,273021
63691435,273022
17165586,273023
39506792,273024
53659967,273025
96854136,273026
30574772,273027
47956066,273028
93995032,273029
55553188,273030
71627978,273031
86710674,273032
12030419,273033
18401906,273034
52306449,273035
23783699,273036
72270333,273037
81967105,273038
38898617,273039
92314398,273040
55103786,273041
63209320,273042
40044619,273043
19576291,273044
40200546,273045
96512166,273046
86284772,273047
71833009,273048
65726943,273049
85042749,273050
71607920,273051
13684383,273052
14601565,273053
46744119,273054
47434014,273055
14330423,273056
32988599,273057
28966683,273058
54225493,273059
86544194,273060
72791596,273061
35299853,273062
30430541,273063
47357187,273064
60085093,273065
92576412,273066
41783482,273067
94736694,273068
64178010,273069
77845085,273070
44528381,273071
47189110,273072
68733933,273073
84998743,273074
63162825,273075
94658072,273076
46917066,273077
50725907,273078
44206339,273079
40864147,273080
91057722,273081
82306214,273082
93416875,273083
90308266,273084
58494549,273085
91080844,273086
75066320,273087
61409889,273088
11468988,273089
11108294,273090
20701670,273091
86442429,273092
11789992,273093
72208299,273094
38898706,273095
92414241,273096
40744197,273097
56081932,273098
48601426,273099
93306075,273100
67059245,273101
52945631,273102
67048137,273103
53057499,273104
65632289,273105
78467814,273106
55216941,273107
43102973,273108
42079220,273109
41065889,273110
69262813,273111
26715249,273112
13768958,273113
27265570,273114
11316435,273115
73535690,273116
86788249,273117
42008921,273118
73091895,273119
74229321,273120
91752090,273121
76964969,273122
33112539,273123
48207419,273124
44325576,273125
39539192,273126
51656054,273127
21470140,273128
74654634,273129
59197974,273130
39139719,273131
65980849,273132
39267044,273133
99750530,273134
84588972,273135
31339585,273136
16532310,273137
46652130,273138
38403991,273139
86087944,273140
43554847,273141
29369406,273142
88775465,273143
64298242,273144
89474503,273145
56343289,273146
61287796,273147
68789928,273148
75768790,273149
49532299,273150
68601607,273151
11597424,273152
78773422,273153
48935332,273154
65334178,273155
32678579,273156
23173658,273157
23589428,273158
22000886,273159
10424893,273160
49214810,273161
22740416,273162
94467314,273163
44735767,273164
95849652,273165
36108853,273166
15542633,273167
30251229,273168
67328592,273169
88361434,273170
15180801,273171
44393273,273172
97276022,273173
11005132,273174
91848637,273175
42992809,273176
76383365,273177
57699838,273178
26669649,273179
20407240,273180
47776337,273181
59869162,273182
68488750,273183
91348018,273184
75825865,273185
95478323,273186
21044256,273187
46672379,273188
49955637,273189
32698079,273190
25287299,273191
13049892,273192
42501054,273193
52229723,273194
84745415,273195
39481143,273196
31892407,273197
57332928,273198
69283111,273199
76003836,273200
76873402,273201
80333342,273202
52358783,273203
38741656,273204
54795584,273205
56710668,273206
15972972,273207
60585199,273208
15824549,273209
70077088,273210
13675850,273211
28925754,273212
45627043,273213
71142248,273214
14468293,273215
73878627,273216
69732978,273217
67178863,273218
20957630,273219
12041874,273220
50266386,273221
58596411,273222
45365489,273223
68594432,273224
77333699,273225
47152852,273226
13099465,273227
23429345,273228
97944663,273229
43609302,273230
71933580,273231
15182643,273232
24784309,273233
18735255,273234
71560043,273235
98749410,273236
72055953,273237
99668163,273238
76583707,273239
64845414,273240
27055525,273241
27808394,273242
32021497,273243
16703901,273244
48859334,273245
44139151,273246
85728477,273247
70121604,273248
93184045,273249
99020232,273250
74319616,273251
57667191,273252
86439744,273253
52969545,273254
91713947,273255
42156911,273256
94823475,273257
17929035,273258
92412575,273259
84708907,273260
62462611,273261
70084040,273262
92282493,273263
70722941,273264
35514767,273265
50737116,273266
15521598,273267
17189960,273268
47390359,273269
18873749,273270
68134787,273271
90105087,273272
69079569,273273
32535177,273274
66873377,273275
33098363,273276
22307691,273277
51641677,273278
54551230,273279
48180667,273280
75699983,273281
72482681,273282
64304652,273283
85954224,273284
33495240,273285
41352153,273286
17853916,273287
64143194,273288
41049667,273289
29541860,273290
20422330,273291
47134288,273292
92963822,273293
52675805,273294
36072326,273295
23642198,273296
24488573,273297
60305950,273298
68320303,273299
43416425,273300
43382123,273301
80451512,273302
74580705,273303
58731409,273304
40877644,273305
13357009,273306
23411583,273307
26394642,273308
59284100,273309
92668170,273310
71113351,273311
95215006,273312
14096352,273313
37054404,273314
74144292,273315
32902488,273316
87726659,273317
64425850,273318
82859512,273319
99545736,273320
92462399,273321
50908329,273322
24431564,273323
13463256,273324
36042906,273325
42691166,273326
73118003,273327
41571176,273328
26910925,273329
91383712,273330
28897823,273331
82940291,273332
46037292,273333
79134078,273334
71577269,273335
59405375,273336
94723620,273337
79987664,273338
64817310,273339
44540337,273340
62650519,273341
75925058,273342
23433584,273343
48545070,273344
49993827,273345
11528881,273346
86674639,273347
67096828,273348
93573290,273349
42724569,273350
54623717,273351
94133323,273352
28326086,273353
57732527,273354
50468208,273355
38920712,273356
45139848,273357
82312219,273358
75946862,273359
35894632,273360
65419193,273361
20273414,273362
96774568,273363
27418959,273364
81069078,273365
97862823,273366
46298267,273367
81567749,273368
98607859,273369
40435172,273370
41269347,273371
37930544,273372
94869245,273373
91788335,273374
72745757,273375
86336976,273376
16189249,273377
77050357,273378
82253881,273379
32768113,273380
95706659,273381
95535833,273382
80058327,273383
78526771,273384
44519479,273385
83841655,273386
10570481,273387
47089474,273388
40958759,273389
62869790,273390
24865625,273391
16194694,273392
27411502,273393
55860365,273394
47597886,273395
13772892,273396
45159944,273397
69155676,273398
45889300,273399
21016667,273400
78852730,273401
59126448,273402
19439808,273403
60199873,273404
49807696,273405
58130969,273406
61357046,273407
33886911,273408
57780277,273409
32870493,273410
69340120,273411
79878032,273412
38069044,273413
62678826,273414
29685358,273415
53464693,273416
69436725,273417
23123636,273418
20769358,273419
68451992,273420
85749411,273421
15349022,273422
21434797,273423
62001716,273424
13476975,273425
86647824,273426
96644769,273427
54393135,273428
42076194,273429
63250993,273430
38376545,273431
77358114,273432
48604047,273433
71710130,273434
20047221,273435
81393406,273436
27356482,273437
64266175,273438
52055926,273439
52579993,273440
94783912,273441
52503345,273442
64457408,273443
49947300,273444
70588126,273445
79177649,273446
89137908,273447
97793149,273448
90056568,273449
58648076,273450
99409173,273451
39053172,273452
43387840,273453
60283470,273454
45120760,273455
60806285,273456
85156196,273457
90235264,273458
65894453,273459
77747840,273460
39167572,273461
57966976,273462
16209392,273463
62512038,273464
86093688,273465
59728000,273466
23164273,273467
18573788,273468
40197654,273469
53079044,273470
61116907,273471
75896777,273472
41865240,273473
43200378,273474
52686441,273475
98867303,273476
97121159,273477
38949867,273478
95308537,273479
74496790,273480
92914693,273481
19946780,273482
72884939,273483
77526083,273484
89487448,273485
71030156,273486
39161667,273487
69040256,273488
79135490,273489
59847837,273490
92745343,273491
17513408,273492
49405950,273493
53278590,273494
21674904,273495
28168391,273496
85651429,273497
72856479,273498
62004385,273499
66095035,273500
20251057,273501
12323486,273502
80010248,273503
51039221,273504
22078460,273505
49389626,273506
37989019,273507
44712587,273508
85471788,273509
89776396,273510
94954523,273511
62039201,273512
56053630,273513
32255307,273514
81443928,273515
44181158,273516
74791402,273517
11630132,273518
89525488,273519
69070524,273520
76919325,273521
18588997,273522
88225925,273523
53718260,273524
55001269,273525
75953578,273526
11501704,273527
38394013,273528
87564830,273529
83985763,273530
86305497,273531
66677409,273532
92180873,273533
29948344,273534
21722269,273535
51265238,273536
65179649,273537
75476705,273538
33919438,273539
76889113,273540
94494031,273541
35826234,273542
77617668,273543
55395223,273544
57969922,273545
54046946,273546
10541108,273547
86825087,273548
35910008,273549
17062445,273550
82050792,273551
39626649,273552
37476284,273553
78963117,273554
64856387,273555
16786716,273556
48445863,273557
50556119,273558
19537276,273559
17076020,273560
79570784,273561
40385624,273562
42185349,273563
91711285,273564
56674673,273565
23725417,273566
20807089,273567
78044958,273568
54256246,273569
85953702,273570
22649527,273571
19765934,273572
63589802,273573
46607757,273574
82359256,273575
86819449,273576
49030928,273577
26952057,273578
84944214,273579
66549276,273580
30993156,273581
61626564,273582
24032499,273583
15447966,273584
85087908,273585
53375113,273586
56586147,273587
97093115,273588
31547619,273589
66440394,273590
41692209,273591
11489780,273592
90086423,273593
68341136,273594
93780111,273595
91417027,273596
77908145,273597
53551989,273598
72090232,273599
62809685,273600
34132338,273601
25123030,273602
66052998,273603
99499497,273604
12032231,273605
42554281,273606
53095033,273607
31432561,273608
25548064,273609
52894152,273610
31889350,273611
96981863,273612
51591746,273613
80536840,273614
16859420,273615
36277680,273616
99664131,273617
31456183,273618
19733548,273619
40977016,273620
87517834,273621
97469031,273622
56039685,273623
73725828,273624
81219587,273625
88227043,273626
34104827,273627
55732498,273628
29142588,273629
79774992,273630
95521314,273631
20291810,273632
64285049,273633
70032870,273634
79561575,273635
63603734,273636
52901543,273637
39726447,273638
94087322,273639
48667606,273640
41118310,273641
80921369,273642
74833827,273643
29953346,273644
29366632,273645
35860886,273646
37938882,273647
27777399,273648
95096089,273649
31330501,273650
45120620,273651
44203881,273652
59258982,273653
71205132,273654
37537836,273655
91199042,273656
76818406,273657
63805405,273658
55802968,273659
85290719,273660
78995892,273661
64728658,273662
45672223,273663
25514825,273664
49946344,273665
44029953,273666
42510398,273667
54700690,273668
10806250,273669
24349730,273670
46812374,273671
17415110,273672
83713838,273673
64470554,273674
34428859,273675
88942112,273676
60915034,273677
61451514,273678
79850126,273679
90058772,273680
49237485,273681
72458346,273682
72039030,273683
33121588,273684
24149559,273685
90283054,273686
48481060,273687
77825433,273688
70780769,273689
80453348,273690
15432783,273691
24612547,273692
82217260,273693
86549993,273694
87439030,273695
90805319,273696
48364057,273697
87728659,273698
68623826,273699
37585870,273700
66736457,273701
28144932,273702
45288061,273703
84067356,273704
99996526,273705
94409323,273706
27156930,273707
49451122,273708
90440454,273709
13753928,273710
75003563,273711
69567291,273712
47122962,273713
57847496,273714
34104475,273715
39628481,273716
41114708,273717
14273158,273718
31977114,273719
47960122,273720
33489013,273721
96964357,273722
59216025,273723
61152538,273724
10937048,273725
67416931,273726
35433315,273727
27089299,273728
11689737,273729
57394730,273730
80357391,273731
18444691,273732
26690391,273733
10285524,273734
76545150,273735
22475558,273736
50708358,273737
31398100,273738
83353001,273739
45314193,273740
73725600,273741
49972631,273742
52192601,273743
89924921,273744
80243390,273745
76378434,273746
51513848,273747
92594210,273748
47493437,273749
90007811,273750
66330349,273751
91589054,273752
31498539,273753
37506205,273754
